08-08-2018 14:58:20 |-27379|-1|0.00|53.7|22.9|0.00|0.00|100.727|12.82|-6.61|54612.00|-1000.00|-1000.00
08-08-2018 14:58:22 |-27378|-1|0.00|53.8|22.9|0.00|0.00|100.720|13.13|-5.03|54612.00|-1000.00|-1000.00
08-08-2018 14:58:24 |-27377|-1|0.00|53.7|22.9|0.00|0.00|100.726|13.55|-3.09|54612.00|-1000.00|-1000.00
08-08-2018 14:58:26 |-27376|-1|0.00|53.7|22.9|0.00|0.00|100.727|13.84|-1.77|54612.00|-1000.00|-1000.00
08-08-2018 14:58:28 |-27375|-1|0.00|53.6|22.9|0.00|0.00|100.726|13.92|-1.30|54612.00|-1000.00|-1000.00
08-08-2018 14:58:30 |-27374|-1|0.00|53.6|22.9|0.00|0.00|100.729|13.84|-1.63|54612.00|-1000.00|-1000.00
08-08-2018 14:58:32 |-27373|-1|0.00|53.6|22.9|0.00|0.00|100.729|13.57|-2.74|54612.00|-1000.00|-1000.00
08-08-2018 14:58:34 |-27372|-1|0.00|53.6|22.9|0.00|0.00|100.731|13.21|-4.24|54612.00|-1000.00|-1000.00
08-08-2018 14:58:36 |-27371|-1|0.00|53.5|22.9|0.00|0.00|100.730|12.96|-5.57|54612.00|-1000.00|-1000.00
08-08-2018 14:58:38 |-27370|-1|0.00|53.5|22.9|0.00|0.00|100.727|12.79|-6.46|54612.00|-1000.00|-1000.00
08-08-2018 14:58:40 |-27369|-1|0.00|53.5|22.9|0.00|0.00|100.730|12.84|-6.22|54612.00|-1000.00|-1000.00
08-08-2018 14:58:42 |-27368|-1|0.00|53.6|22.9|0.00|0.00|100.731|13.21|-4.72|54612.00|-1000.00|-1000.00
08-08-2018 14:58:44 |-27367|-1|0.00|53.4|22.9|0.00|0.00|100.730|13.60|-2.83|54612.00|-1000.00|-1000.00
08-08-2018 14:58:46 |-27366|-1|0.00|53.4|22.9|0.00|0.00|100.732|13.84|-1.54|54612.00|-1000.00|-1000.00
08-08-2018 14:58:48 |-27365|-1|0.00|53.4|22.9|0.00|0.00|100.735|13.75|-2.10|54612.00|-1000.00|-1000.00
08-08-2018 14:58:50 |-27364|-1|0.00|53.4|22.9|0.00|0.00|100.732|13.18|-4.48|54612.00|-1000.00|-1000.00
08-08-2018 14:58:53 |-27363|-1|0.00|53.5|22.9|0.00|0.00|100.728|12.84|-6.45|54612.00|-1000.00|-1000.00
08-08-2018 14:58:55 |-27362|-1|0.00|53.6|22.9|0.00|0.00|100.731|13.11|-5.15|54612.00|-1000.00|-1000.00
08-08-2018 14:58:57 |-27361|-1|0.00|53.4|22.9|0.00|0.00|100.734|13.75|-2.21|54612.00|-1000.00|-1000.00
08-08-2018 14:58:59 |-27360|-1|0.00|53.4|22.9|0.00|0.00|100.731|13.82|-1.78|54612.00|-1000.00|-1000.00
08-08-2018 14:59:01 |-27359|-1|0.00|53.3|22.9|0.00|0.00|100.735|13.21|-4.41|54612.00|-1000.00|-1000.00
08-08-2018 14:59:03 |-27358|-1|0.00|53.3|22.9|0.00|0.00|100.728|12.82|-6.44|54612.00|-1000.00|-1000.00
08-08-2018 14:59:05 |-27357|-1|0.00|53.2|22.9|0.00|0.00|100.733|13.13|-5.02|54612.00|-1000.00|-1000.00
08-08-2018 14:59:07 |-27356|-1|0.00|53.3|22.9|0.00|0.00|100.732|13.77|-2.29|54612.00|-1000.00|-1000.00
08-08-2018 14:59:09 |-27355|-1|0.00|53.2|22.9|0.00|0.00|100.737|13.87|-1.67|54612.00|-1000.00|-1000.00
08-08-2018 14:59:11 |-27354|-1|0.00|53.1|22.9|0.00|0.00|100.733|13.31|-3.95|54612.00|-1000.00|-1000.00
08-08-2018 14:59:13 |-27353|-1|0.00|53.4|22.9|0.00|0.00|100.734|12.82|-6.21|54612.00|-1000.00|-1000.00
08-08-2018 14:59:15 |-27352|-1|0.00|53.4|22.9|0.00|0.00|100.731|12.89|-5.99|54612.00|-1000.00|-1000.00
08-08-2018 14:59:17 |-27351|-1|0.00|53.3|22.9|0.00|0.00|100.734|13.50|-3.41|54612.00|-1000.00|-1000.00
08-08-2018 14:59:19 |-27350|-1|0.00|53.2|22.9|0.00|0.00|100.734|13.87|-1.50|54612.00|-1000.00|-1000.00
08-08-2018 14:59:21 |-27349|-1|0.00|53.4|22.9|0.00|0.00|100.731|13.48|-3.35|54612.00|-1000.00|-1000.00
08-08-2018 14:59:23 |-27348|-1|0.00|53.5|22.9|0.00|0.00|100.731|12.87|-6.24|54612.00|-1000.00|-1000.00
08-08-2018 14:59:25 |-27347|-1|0.00|53.4|22.9|0.00|0.00|100.732|13.09|-5.37|54612.00|-1000.00|-1000.00
08-08-2018 14:59:27 |-27346|-1|0.00|53.4|22.9|0.00|0.00|100.729|13.79|-2.14|54612.00|-1000.00|-1000.00
08-08-2018 14:59:29 |-27345|-1|0.00|53.3|22.9|0.00|0.00|100.731|13.75|-2.12|54612.00|-1000.00|-1000.00
08-08-2018 14:59:32 |-27344|-1|0.00|53.2|22.9|0.00|0.00|100.729|12.96|-5.57|54612.00|-1000.00|-1000.00
08-08-2018 14:59:34 |-27343|-1|0.00|53.3|22.9|0.00|0.00|100.731|12.94|-5.92|54612.00|-1000.00|-1000.00
08-08-2018 14:59:36 |-27342|-1|0.00|53.7|22.9|0.00|0.00|100.732|13.67|-2.61|54612.00|-1000.00|-1000.00
08-08-2018 14:59:38 |-27341|-1|0.00|53.7|22.8|0.00|0.00|100.730|13.84|-1.70|54612.00|-1000.00|-1000.00
08-08-2018 14:59:40 |-27340|-1|0.00|53.7|22.8|0.00|0.00|100.730|13.21|-4.67|54612.00|-1000.00|-1000.00
08-08-2018 14:59:42 |-27339|-1|0.00|53.7|22.9|0.00|0.00|100.730|12.84|-6.53|54612.00|-1000.00|-1000.00
08-08-2018 14:59:44 |-27338|-1|0.00|53.5|22.8|0.00|0.00|100.727|13.35|-4.31|54612.00|-1000.00|-1000.00
08-08-2018 14:59:46 |-27337|-1|0.00|53.5|22.9|0.00|0.00|100.733|13.84|-1.76|54612.00|-1000.00|-1000.00
08-08-2018 14:59:48 |-27336|-1|0.00|53.4|22.9|0.00|0.00|100.732|13.75|-2.24|54612.00|-1000.00|-1000.00
08-08-2018 14:59:50 |-27335|-1|0.00|53.4|22.9|0.00|0.00|100.734|13.11|-4.89|54612.00|-1000.00|-1000.00
08-08-2018 14:59:52 |-27334|-1|0.00|53.5|22.8|0.00|0.00|100.730|12.84|-6.49|54612.00|-1000.00|-1000.00
08-08-2018 14:59:54 |-27333|-1|0.00|53.4|22.8|0.00|0.00|100.728|13.09|-5.28|54612.00|-1000.00|-1000.00
08-08-2018 14:59:56 |-27332|-1|0.00|53.3|22.8|0.00|0.00|100.732|13.67|-2.67|54612.00|-1000.00|-1000.00
08-08-2018 14:59:58 |-27331|-1|0.00|53.4|22.8|0.00|0.00|100.731|13.89|-1.51|54612.00|-1000.00|-1000.00
08-08-2018 15:00:00 |-27330|-1|0.00|53.3|22.8|0.00|0.00|100.730|13.40|-3.58|54612.00|-1000.00|-1000.00
08-08-2018 15:00:02 |-27329|-1|0.00|53.1|22.8|0.00|0.00|100.732|12.89|-6.07|54612.00|-1000.00|-1000.00
08-08-2018 15:00:04 |-27328|-1|0.00|53.0|22.8|0.00|0.00|100.733|12.92|-6.05|54612.00|-1000.00|-1000.00
08-08-2018 15:00:06 |-27327|-1|0.00|53.0|22.8|0.00|0.00|100.729|13.53|-3.43|54612.00|-1000.00|-1000.00
08-08-2018 15:00:08 |-27326|-1|0.00|52.9|22.8|0.00|0.00|100.730|13.89|-1.48|54612.00|-1000.00|-1000.00
08-08-2018 15:00:11 |-27325|-1|0.00|52.9|22.8|0.00|0.00|100.731|13.60|-2.68|54612.00|-1000.00|-1000.00
08-08-2018 15:00:13 |-27324|-1|0.00|53.0|22.9|0.00|0.00|100.737|12.96|-5.55|54612.00|-1000.00|-1000.00
08-08-2018 15:00:15 |-27323|-1|0.00|53.2|22.9|0.00|0.00|100.737|12.79|-6.47|54612.00|-1000.00|-1000.00
08-08-2018 15:00:17 |-27322|-1|0.00|53.2|22.8|0.00|0.00|100.729|13.35|-4.01|54612.00|-1000.00|-1000.00
08-08-2018 15:00:19 |-27321|-1|0.00|53.0|22.9|0.00|0.00|100.732|13.87|-1.64|54612.00|-1000.00|-1000.00
08-08-2018 15:00:21 |-27320|-1|0.00|52.9|22.9|0.00|0.00|100.731|13.75|-2.10|54612.00|-1000.00|-1000.00
08-08-2018 15:00:23 |-27319|-1|0.00|52.9|22.9|0.00|0.00|100.737|13.16|-4.74|54612.00|-1000.00|-1000.00
08-08-2018 15:00:25 |-27318|-1|0.00|52.9|22.8|0.00|0.00|100.733|12.82|-6.57|54612.00|-1000.00|-1000.00
08-08-2018 15:00:27 |-27317|-1|0.00|52.9|22.9|0.00|0.00|100.734|13.06|-5.44|54612.00|-1000.00|-1000.00
08-08-2018 15:00:29 |-27316|-1|0.00|53.4|22.8|0.00|0.00|100.729|13.65|-2.72|54612.00|-1000.00|-1000.00
08-08-2018 15:00:31 |-27315|-1|0.00|53.5|22.8|0.00|0.00|100.733|13.94|-1.12|54612.00|-1000.00|-1000.00
08-08-2018 15:00:33 |-27314|-1|0.00|53.2|22.8|0.00|0.00|100.734|13.50|-2.81|54612.00|-1000.00|-1000.00
08-08-2018 15:00:35 |-27313|-1|0.00|53.0|22.8|0.00|0.00|100.747|12.99|-5.68|54612.00|-1000.00|-1000.00
08-08-2018 15:00:37 |-27312|-1|0.00|52.7|22.8|0.00|0.00|100.731|12.79|-6.66|54612.00|-1000.00|-1000.00
