DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
16/9/2018/ 1:51:41 |1.86563|0.01163
16/9/2018/ 1:51:42 |1.74375|0.01312
16/9/2018/ 1:51:43 |2.08125|0.01163
16/9/2018/ 1:51:44 |2.28750|0.01050
16/9/2018/ 1:51:45 |2.25000|0.00900
16/9/2018/ 1:51:46 |1.82812|0.01388
16/9/2018/ 1:51:47 |1.83750|0.01613
16/9/2018/ 1:51:48 |2.19375|0.01087
16/9/2018/ 1:51:49 |2.13750|0.00975
16/9/2018/ 1:51:50 |1.75313|0.01275
16/9/2018/ 1:51:51 |1.77188|0.01237
16/9/2018/ 1:51:52 |2.28750|0.01125
16/9/2018/ 1:51:53 |2.06250|0.01050
16/9/2018/ 1:51:54 |1.86563|0.01275
16/9/2018/ 1:51:55 |1.85625|0.01350
16/9/2018/ 1:51:56 |2.29687|0.01050
16/9/2018/ 1:51:57 |1.80000|0.00975
16/9/2018/ 1:51:58 |1.72500|0.01388
16/9/2018/ 1:51:59 |1.78125|0.01200
16/9/2018/ 1:52:0 |2.27812|0.01125
16/9/2018/ 1:52:1 |2.09062|0.00825
16/9/2018/ 1:52:2 |1.80937|0.01425
16/9/2018/ 1:52:3 |1.90312|0.01312
16/9/2018/ 1:52:4 |2.26875|0.01087
16/9/2018/ 1:52:5 |1.97812|0.01012
16/9/2018/ 1:52:6 |1.75313|0.01312
16/9/2018/ 1:52:7 |2.17500|0.01050
16/9/2018/ 1:52:8 |2.28750|0.01012
16/9/2018/ 1:52:9 |1.75313|0.00937
16/9/2018/ 1:52:10 |1.78125|0.01275
16/9/2018/ 1:52:11 |2.21250|0.01163
16/9/2018/ 1:52:12 |2.10937|0.01125
16/9/2018/ 1:52:13 |1.73437|0.01275
16/9/2018/ 1:52:14 |1.78125|0.01125
16/9/2018/ 1:52:15 |1.98750|0.01050
16/9/2018/ 1:52:16 |2.15625|0.00900
16/9/2018/ 1:52:17 |1.82812|0.01425
16/9/2018/ 1:52:18 |1.72500|0.01388
16/9/2018/ 1:52:19 |2.11875|0.01163
16/9/2018/ 1:52:20 |2.10937|0.00937
16/9/2018/ 1:52:21 |1.87500|0.01050
16/9/2018/ 1:52:22 |1.76250|0.01388
16/9/2018/ 1:52:23 |2.28750|0.01125
16/9/2018/ 1:52:24 |2.16562|0.00900
16/9/2018/ 1:52:25 |1.82812|0.01050
16/9/2018/ 1:52:26 |1.73437|0.01012
16/9/2018/ 1:52:27 |2.07187|0.01012
16/9/2018/ 1:52:28 |2.04375|0.01200
16/9/2018/ 1:52:29 |2.19375|0.00937
16/9/2018/ 1:52:30 |1.85625|0.01650
16/9/2018/ 1:52:31 |1.68750|0.01350
16/9/2018/ 1:52:32 |2.23125|0.01087
16/9/2018/ 1:52:33 |2.16562|0.00862
16/9/2018/ 1:52:34 |1.75313|0.01425
16/9/2018/ 1:52:35 |1.72500|0.01163
16/9/2018/ 1:52:36 |2.13750|0.01163
16/9/2018/ 1:52:37 |1.96875|0.01087
16/9/2018/ 1:52:38 |1.84688|0.01425
16/9/2018/ 1:52:39 |1.82812|0.01237
16/9/2018/ 1:52:40 |2.26875|0.01050
16/9/2018/ 1:52:41 |2.07187|0.00900
16/9/2018/ 1:52:42 |1.90312|0.01050
16/9/2018/ 1:52:43 |1.71562|0.01312
16/9/2018/ 1:52:44 |2.26875|0.01163
16/9/2018/ 1:52:45 |2.25000|0.00937
16/9/2018/ 1:52:46 |1.87500|0.00975
16/9/2018/ 1:52:47 |1.75313|0.01275
16/9/2018/ 1:52:48 |2.07187|0.01163
16/9/2018/ 1:52:49 |2.22187|0.00900
16/9/2018/ 1:52:50 |1.76250|0.01425
16/9/2018/ 1:52:51 |1.70625|0.01163
16/9/2018/ 1:52:52 |2.20312|0.01163
16/9/2018/ 1:52:53 |2.00625|0.01087
16/9/2018/ 1:52:54 |1.80000|0.01275
16/9/2018/ 1:52:55 |1.84688|0.01350
16/9/2018/ 1:52:56 |2.34375|0.00937
16/9/2018/ 1:52:57 |1.96875|0.01050
16/9/2018/ 1:52:58 |1.87500|0.00975
16/9/2018/ 1:52:59 |1.70625|0.01312
16/9/2018/ 1:53:0 |2.25937|0.01050
16/9/2018/ 1:53:1 |2.20312|0.00900
16/9/2018/ 1:53:2 |1.88437|0.00937
16/9/2018/ 1:53:3 |1.80937|0.01388
16/9/2018/ 1:53:4 |2.22187|0.01087
16/9/2018/ 1:53:5 |2.13750|0.00937
16/9/2018/ 1:53:6 |1.80937|0.01312
16/9/2018/ 1:53:7 |1.86563|0.01388
16/9/2018/ 1:53:8 |2.21250|0.01125
16/9/2018/ 1:53:9 |2.03437|0.00937
16/9/2018/ 1:53:10 |1.77188|0.01237
16/9/2018/ 1:53:11 |1.71562|0.01350
16/9/2018/ 1:53:12 |1.79062|0.01350
16/9/2018/ 1:53:13 |2.27812|0.01125
16/9/2018/ 1:53:14 |1.89375|0.01050
16/9/2018/ 1:53:15 |1.84688|0.01050
16/9/2018/ 1:53:16 |1.79062|0.01312
16/9/2018/ 1:53:17 |2.23125|0.01087
16/9/2018/ 1:53:18 |2.24062|0.00937
16/9/2018/ 1:53:19 |1.95000|0.01012
16/9/2018/ 1:53:20 |1.72500|0.01312
16/9/2018/ 1:53:21 |1.85625|0.01125
16/9/2018/ 1:53:22 |2.18437|0.01050
16/9/2018/ 1:53:23 |1.86563|0.01050
16/9/2018/ 1:53:24 |1.74375|0.01350
16/9/2018/ 1:53:25 |1.69687|0.01163
16/9/2018/ 1:53:26 |2.13750|0.01200
16/9/2018/ 1:53:27 |2.10937|0.00937
16/9/2018/ 1:53:28 |1.74375|0.01050
16/9/2018/ 1:53:29 |1.70625|0.01312
16/9/2018/ 1:53:30 |2.09062|0.01087
16/9/2018/ 1:53:31 |2.23125|0.01312
16/9/2018/ 1:53:32 |1.96875|0.01050
16/9/2018/ 1:53:33 |1.72500|0.01613
16/9/2018/ 1:53:34 |1.97812|0.01275
16/9/2018/ 1:53:35 |2.23125|0.01237
16/9/2018/ 1:53:36 |2.11875|0.00937
16/9/2018/ 1:53:37 |1.80000|0.01463
16/9/2018/ 1:53:38 |1.72500|0.01425
16/9/2018/ 1:53:39 |2.07187|0.01125
16/9/2018/ 1:53:40 |2.25937|0.01163
16/9/2018/ 1:53:41 |2.26875|0.01050
16/9/2018/ 1:53:42 |1.81875|0.01012
16/9/2018/ 1:53:43 |1.74375|0.00975
16/9/2018/ 1:53:44 |2.27812|0.01163
16/9/2018/ 1:53:45 |2.25937|0.00937
16/9/2018/ 1:53:46 |1.86563|0.01012
16/9/2018/ 1:53:47 |1.84688|0.01200
16/9/2018/ 1:53:48 |2.24062|0.01125
16/9/2018/ 1:53:49 |2.15625|0.01200
16/9/2018/ 1:53:50 |1.71562|0.01388
16/9/2018/ 1:53:51 |1.78125|0.01237
16/9/2018/ 1:53:52 |2.27812|0.01012
16/9/2018/ 1:53:53 |1.87500|0.01050
16/9/2018/ 1:53:54 |1.80000|0.01425
16/9/2018/ 1:53:55 |1.71562|0.01312
16/9/2018/ 1:53:56 |2.24062|0.01163
16/9/2018/ 1:53:57 |2.13750|0.01125
16/9/2018/ 1:53:58 |1.84688|0.01050
16/9/2018/ 1:53:59 |1.79062|0.01350
16/9/2018/ 1:54:0 |2.26875|0.01125
16/9/2018/ 1:54:1 |2.16562|0.00900
16/9/2018/ 1:54:2 |1.84688|0.01312
16/9/2018/ 1:54:3 |1.87500|0.01200
16/9/2018/ 1:54:4 |2.22187|0.01163
16/9/2018/ 1:54:5 |2.13750|0.01200
16/9/2018/ 1:54:6 |1.76250|0.01763
16/9/2018/ 1:54:7 |1.92187|0.01275
16/9/2018/ 1:54:8 |1.86563|0.01275
16/9/2018/ 1:54:9 |2.28750|0.01275
16/9/2018/ 1:54:10 |1.92187|0.00975
16/9/2018/ 1:54:11 |1.76250|0.01425
16/9/2018/ 1:54:12 |1.82812|0.01200
16/9/2018/ 1:54:13 |2.19375|0.00975
16/9/2018/ 1:54:14 |1.95938|0.01087
16/9/2018/ 1:54:15 |1.77188|0.01425
16/9/2018/ 1:54:16 |1.84688|0.01350
16/9/2018/ 1:54:17 |2.26875|0.01050
16/9/2018/ 1:54:18 |2.11875|0.00937
16/9/2018/ 1:54:19 |1.77188|0.01275
16/9/2018/ 1:54:20 |1.89375|0.01350
16/9/2018/ 1:54:21 |2.29687|0.01087
16/9/2018/ 1:54:22 |2.25000|0.00975
16/9/2018/ 1:54:23 |1.90312|0.00900
16/9/2018/ 1:54:24 |1.76250|0.01012
16/9/2018/ 1:54:25 |1.95938|0.01163
16/9/2018/ 1:54:26 |2.22187|0.00975
16/9/2018/ 1:54:27 |1.90312|0.00975
16/9/2018/ 1:54:28 |1.68750|0.01163
16/9/2018/ 1:54:29 |2.13750|0.01125
16/9/2018/ 1:54:30 |2.14687|0.00975
16/9/2018/ 1:54:31 |1.81875|0.01012
16/9/2018/ 1:54:32 |1.75313|0.01237
16/9/2018/ 1:54:33 |2.23125|0.01163
16/9/2018/ 1:54:34 |2.22187|0.00862
16/9/2018/ 1:54:35 |1.86563|0.01087
16/9/2018/ 1:54:36 |1.80000|0.01350
16/9/2018/ 1:54:37 |2.04375|0.01163
16/9/2018/ 1:54:38 |2.23125|0.01012
16/9/2018/ 1:54:39 |1.84688|0.00937
16/9/2018/ 1:54:40 |1.68750|0.01125
16/9/2018/ 1:54:41 |1.87500|0.01350
16/9/2018/ 1:54:42 |2.21250|0.00975
16/9/2018/ 1:54:43 |1.87500|0.01087
16/9/2018/ 1:54:44 |1.69687|0.01388
16/9/2018/ 1:54:45 |2.01562|0.01163
16/9/2018/ 1:54:46 |2.21250|0.00900
16/9/2018/ 1:54:47 |1.84688|0.01613
16/9/2018/ 1:54:48 |1.69687|0.01312
16/9/2018/ 1:54:49 |2.06250|0.01125
16/9/2018/ 1:54:50 |2.14687|0.00937
16/9/2018/ 1:54:51 |2.17500|0.01163
16/9/2018/ 1:54:52 |1.95938|0.01050
16/9/2018/ 1:54:53 |1.70625|0.01200
16/9/2018/ 1:54:54 |2.15625|0.01087
16/9/2018/ 1:54:55 |2.28750|0.01050
16/9/2018/ 1:54:56 |1.96875|0.01050
16/9/2018/ 1:54:57 |1.73437|0.01012
16/9/2018/ 1:54:58 |1.86563|0.01237
16/9/2018/ 1:54:59 |2.11875|0.00975
16/9/2018/ 1:55:0 |1.89375|0.01012
16/9/2018/ 1:55:1 |1.68750|0.01200
16/9/2018/ 1:55:2 |2.07187|0.01087
16/9/2018/ 1:55:3 |2.15625|0.00937
16/9/2018/ 1:55:4 |1.86563|0.01050
16/9/2018/ 1:55:5 |1.75313|0.01425
16/9/2018/ 1:55:6 |1.94063|0.01275
16/9/2018/ 1:55:7 |2.22187|0.00900
16/9/2018/ 1:55:8 |1.89375|0.01050
16/9/2018/ 1:55:9 |1.73437|0.01312
16/9/2018/ 1:55:10 |2.25000|0.01125
16/9/2018/ 1:55:11 |2.19375|0.00900
16/9/2018/ 1:55:12 |1.81875|0.01388
16/9/2018/ 1:55:13 |1.87500|0.01312
16/9/2018/ 1:55:14 |2.25937|0.01125
16/9/2018/ 1:55:15 |2.00625|0.01087
16/9/2018/ 1:55:16 |1.71562|0.01237
16/9/2018/ 1:55:17 |2.03437|0.01237
16/9/2018/ 1:55:18 |2.18437|0.01087
16/9/2018/ 1:55:19 |1.70625|0.01425
16/9/2018/ 1:55:20 |1.69687|0.01200
16/9/2018/ 1:55:21 |1.92187|0.01425
16/9/2018/ 1:55:22 |2.20312|0.00900
16/9/2018/ 1:55:23 |1.83750|0.00975
16/9/2018/ 1:55:24 |1.69687|0.01350
16/9/2018/ 1:55:25 |2.03437|0.01087
16/9/2018/ 1:55:26 |2.22187|0.00937
16/9/2018/ 1:55:27 |1.88437|0.01200
16/9/2018/ 1:55:28 |1.69687|0.01388
16/9/2018/ 1:55:29 |2.21250|0.01125
16/9/2018/ 1:55:30 |2.28750|0.00900
16/9/2018/ 1:55:31 |1.88437|0.01012
16/9/2018/ 1:55:32 |1.80937|0.01350
16/9/2018/ 1:55:33 |2.21250|0.01125
16/9/2018/ 1:55:34 |2.25937|0.01012
16/9/2018/ 1:55:35 |1.80000|0.01200
16/9/2018/ 1:55:36 |1.81875|0.01125
16/9/2018/ 1:55:37 |2.19375|0.01012
16/9/2018/ 1:55:38 |2.08125|0.01087
16/9/2018/ 1:55:39 |1.71562|0.01163
16/9/2018/ 1:55:40 |1.86563|0.01087
16/9/2018/ 1:55:41 |2.32500|0.00937
16/9/2018/ 1:55:42 |1.84688|0.01425
16/9/2018/ 1:55:43 |1.85625|0.01200
16/9/2018/ 1:55:44 |2.23125|0.01087
16/9/2018/ 1:55:45 |1.92187|0.01087
16/9/2018/ 1:55:46 |1.73437|0.01275
16/9/2018/ 1:55:47 |1.95000|0.01312
16/9/2018/ 1:55:48 |2.30625|0.01125
16/9/2018/ 1:55:49 |1.87500|0.01087
16/9/2018/ 1:55:50 |1.74375|0.01312
16/9/2018/ 1:55:51 |1.92187|0.01237
16/9/2018/ 1:55:52 |2.18437|0.00937
16/9/2018/ 1:55:53 |1.79062|0.01163
16/9/2018/ 1:55:54 |1.67813|0.01163
16/9/2018/ 1:55:55 |2.25000|0.01125
16/9/2018/ 1:55:56 |1.83750|0.00937
16/9/2018/ 1:55:57 |1.71562|0.01350
16/9/2018/ 1:55:58 |2.06250|0.01200
16/9/2018/ 1:55:59 |2.11875|0.01275
16/9/2018/ 1:56:0 |1.84688|0.01237
16/9/2018/ 1:56:1 |1.78125|0.01725
16/9/2018/ 1:56:2 |2.07187|0.01200
16/9/2018/ 1:56:3 |1.95938|0.00975
16/9/2018/ 1:56:4 |1.89375|0.00975
16/9/2018/ 1:56:5 |1.78125|0.01312
16/9/2018/ 1:56:6 |2.24062|0.01087
16/9/2018/ 1:56:7 |1.99687|0.00900
16/9/2018/ 1:56:8 |1.71562|0.01312
16/9/2018/ 1:56:9 |2.09062|0.01125
16/9/2018/ 1:56:10 |2.28750|0.00937
16/9/2018/ 1:56:11 |1.80937|0.00900
16/9/2018/ 1:56:12 |1.80000|0.01200
16/9/2018/ 1:56:13 |2.24062|0.01087
16/9/2018/ 1:56:14 |2.01562|0.01050
16/9/2018/ 1:56:15 |1.71562|0.01163
16/9/2018/ 1:56:16 |2.18437|0.01237
16/9/2018/ 1:56:17 |2.25937|0.01087
16/9/2018/ 1:56:18 |1.93125|0.01012
16/9/2018/ 1:56:19 |1.70625|0.01275
16/9/2018/ 1:56:20 |1.96875|0.01237
16/9/2018/ 1:56:21 |2.26875|0.00937
16/9/2018/ 1:56:22 |1.80000|0.01350
16/9/2018/ 1:56:23 |1.94063|0.01163
16/9/2018/ 1:56:24 |2.26875|0.01125
16/9/2018/ 1:56:25 |1.95000|0.01050
16/9/2018/ 1:56:26 |1.77188|0.01350
16/9/2018/ 1:56:27 |2.03437|0.01163
16/9/2018/ 1:56:28 |2.23125|0.00862
16/9/2018/ 1:56:29 |1.78125|0.01425
16/9/2018/ 1:56:30 |1.75313|0.01312
16/9/2018/ 1:56:31 |1.93125|0.01125
16/9/2018/ 1:56:32 |2.27812|0.00975
16/9/2018/ 1:56:33 |1.84688|0.01913
16/9/2018/ 1:56:34 |1.75313|0.01312
16/9/2018/ 1:56:35 |2.25000|0.01163
16/9/2018/ 1:56:36 |1.93125|0.01087
16/9/2018/ 1:56:37 |1.75313|0.01275
16/9/2018/ 1:56:38 |2.03437|0.01275
16/9/2018/ 1:56:39 |2.18437|0.00900
16/9/2018/ 1:56:40 |1.89375|0.01012
16/9/2018/ 1:56:41 |1.76250|0.01388
16/9/2018/ 1:56:42 |2.23125|0.01087
16/9/2018/ 1:56:43 |2.00625|0.01163
16/9/2018/ 1:56:44 |1.69687|0.01350
16/9/2018/ 1:56:45 |2.06250|0.01125
16/9/2018/ 1:56:46 |2.31562|0.01200
16/9/2018/ 1:56:47 |2.04375|0.01163
16/9/2018/ 1:56:48 |1.85625|0.01012
16/9/2018/ 1:56:49 |1.71562|0.01012
16/9/2018/ 1:56:50 |2.20312|0.01087
16/9/2018/ 1:56:51 |2.25937|0.01087
16/9/2018/ 1:56:52 |1.95000|0.01012
16/9/2018/ 1:56:53 |1.73437|0.01613
16/9/2018/ 1:56:54 |2.12812|0.01200
16/9/2018/ 1:56:55 |2.23125|0.01012
16/9/2018/ 1:56:56 |1.89375|0.01050
16/9/2018/ 1:56:57 |1.71562|0.01200
16/9/2018/ 1:56:58 |2.05312|0.01125
16/9/2018/ 1:56:59 |2.22187|0.01163
16/9/2018/ 1:57:0 |2.21250|0.00862
16/9/2018/ 1:57:1 |1.78125|0.01388
16/9/2018/ 1:57:2 |1.90312|0.01200
16/9/2018/ 1:57:3 |2.16562|0.01050
16/9/2018/ 1:57:4 |1.93125|0.00937
16/9/2018/ 1:57:5 |1.78125|0.01425
16/9/2018/ 1:57:6 |2.06250|0.01163
16/9/2018/ 1:57:7 |1.98750|0.00975
16/9/2018/ 1:57:8 |1.76250|0.01425
16/9/2018/ 1:57:9 |1.77188|0.01275
16/9/2018/ 1:57:10 |2.10937|0.00975
16/9/2018/ 1:57:11 |1.96875|0.00900
16/9/2018/ 1:57:12 |1.73437|0.01125
16/9/2018/ 1:57:13 |1.99687|0.01125
16/9/2018/ 1:57:14 |2.25937|0.01050
16/9/2018/ 1:57:15 |1.86563|0.01050
16/9/2018/ 1:57:16 |1.73437|0.01425
16/9/2018/ 1:57:17 |1.93125|0.01163
16/9/2018/ 1:57:18 |2.13750|0.00937
16/9/2018/ 1:57:19 |1.81875|0.00975
16/9/2018/ 1:57:20 |1.74375|0.01200
16/9/2018/ 1:57:21 |2.02500|0.01125
16/9/2018/ 1:57:22 |1.87500|0.00975
16/9/2018/ 1:57:23 |1.73437|0.01388
16/9/2018/ 1:57:24 |2.03437|0.01125
16/9/2018/ 1:57:25 |2.10000|0.00900
16/9/2018/ 1:57:26 |1.87500|0.01050
16/9/2018/ 1:57:27 |1.83750|0.01237
16/9/2018/ 1:57:28 |2.14687|0.01012
16/9/2018/ 1:57:29 |2.09062|0.01087
16/9/2018/ 1:57:30 |1.84688|0.01050
16/9/2018/ 1:57:31 |1.80000|0.01200
16/9/2018/ 1:57:32 |2.23125|0.00900
16/9/2018/ 1:57:33 |1.97812|0.01050
16/9/2018/ 1:57:34 |1.66875|0.01500
16/9/2018/ 1:57:35 |2.28750|0.01087
16/9/2018/ 1:57:36 |2.17500|0.00937
16/9/2018/ 1:57:37 |1.73437|0.01200
16/9/2018/ 1:57:38 |1.92187|0.01312
16/9/2018/ 1:57:39 |2.27812|0.01125
16/9/2018/ 1:57:40 |1.99687|0.01050
16/9/2018/ 1:57:41 |1.75313|0.01312
16/9/2018/ 1:57:42 |1.89375|0.01275
16/9/2018/ 1:57:43 |2.25937|0.01087
16/9/2018/ 1:57:44 |1.97812|0.01200
16/9/2018/ 1:57:45 |1.72500|0.01350
16/9/2018/ 1:57:46 |1.83750|0.01350
16/9/2018/ 1:57:47 |2.26875|0.01012
16/9/2018/ 1:57:48 |1.83750|0.01012
16/9/2018/ 1:57:49 |1.73437|0.01050
16/9/2018/ 1:57:50 |2.28750|0.01200
16/9/2018/ 1:57:51 |1.99687|0.01125
16/9/2018/ 1:57:52 |1.80937|0.01425
16/9/2018/ 1:57:53 |1.90312|0.01312
16/9/2018/ 1:57:54 |2.24062|0.00975
16/9/2018/ 1:57:55 |1.79062|0.01200
16/9/2018/ 1:57:56 |1.79062|0.01350
16/9/2018/ 1:57:57 |2.10000|0.01125
16/9/2018/ 1:57:58 |2.07187|0.01163
16/9/2018/ 1:57:59 |1.86563|0.01125
16/9/2018/ 1:58:0 |1.86563|0.01725
16/9/2018/ 1:58:1 |2.22187|0.00937
16/9/2018/ 1:58:2 |1.80000|0.01312
16/9/2018/ 1:58:3 |1.76250|0.01200
16/9/2018/ 1:58:4 |2.23125|0.01012
16/9/2018/ 1:58:5 |1.86563|0.01050
16/9/2018/ 1:58:6 |1.71562|0.01350
16/9/2018/ 1:58:7 |2.26875|0.01200
16/9/2018/ 1:58:8 |1.98750|0.01087
16/9/2018/ 1:58:9 |1.75313|0.01575
16/9/2018/ 1:58:10 |1.96875|0.01388
16/9/2018/ 1:58:11 |2.29687|0.01163
16/9/2018/ 1:58:12 |1.91250|0.01012
16/9/2018/ 1:58:13 |1.74375|0.01463
16/9/2018/ 1:58:14 |2.04375|0.01275
16/9/2018/ 1:58:15 |2.07187|0.00975
16/9/2018/ 1:58:16 |1.90312|0.01050
16/9/2018/ 1:58:17 |1.78125|0.01312
16/9/2018/ 1:58:18 |1.72500|0.01350
16/9/2018/ 1:58:19 |2.19375|0.01163
16/9/2018/ 1:58:20 |2.07187|0.01125
16/9/2018/ 1:58:21 |1.86563|0.01087
16/9/2018/ 1:58:22 |1.86563|0.01350
16/9/2018/ 1:58:23 |2.25000|0.01012
16/9/2018/ 1:58:24 |2.05312|0.01125
16/9/2018/ 1:58:25 |1.86563|0.01012
16/9/2018/ 1:58:26 |1.80000|0.01312
16/9/2018/ 1:58:27 |2.23125|0.01163
16/9/2018/ 1:58:28 |1.95938|0.01237
16/9/2018/ 1:58:29 |1.66875|0.01388
16/9/2018/ 1:58:30 |2.16562|0.01087
16/9/2018/ 1:58:31 |2.25937|0.00975
16/9/2018/ 1:58:32 |1.86563|0.02025
16/9/2018/ 1:58:33 |1.80937|0.01350
16/9/2018/ 1:58:34 |2.27812|0.01087
16/9/2018/ 1:58:35 |1.95000|0.01087
16/9/2018/ 1:58:36 |1.73437|0.01537
16/9/2018/ 1:58:37 |1.99687|0.01237
16/9/2018/ 1:58:38 |2.12812|0.01350
16/9/2018/ 1:58:39 |1.71562|0.01388
16/9/2018/ 1:58:40 |1.77188|0.01312
16/9/2018/ 1:58:41 |2.00625|0.01537
16/9/2018/ 1:58:42 |2.23125|0.00937
16/9/2018/ 1:58:43 |1.70625|0.01425
16/9/2018/ 1:58:44 |1.82812|0.01350
16/9/2018/ 1:58:45 |2.20312|0.00975
16/9/2018/ 1:58:46 |1.87500|0.01425
16/9/2018/ 1:58:47 |1.71562|0.01163
16/9/2018/ 1:58:48 |2.26875|0.01050
16/9/2018/ 1:58:49 |1.91250|0.01087
16/9/2018/ 1:58:50 |1.75313|0.01275
16/9/2018/ 1:58:51 |2.00625|0.01200
16/9/2018/ 1:58:52 |2.15625|0.00975
16/9/2018/ 1:58:53 |1.74375|0.01537
16/9/2018/ 1:58:54 |1.74375|0.01388
16/9/2018/ 1:58:55 |1.90312|0.01237
16/9/2018/ 1:58:56 |2.30625|0.00975
16/9/2018/ 1:58:57 |1.83750|0.01087
16/9/2018/ 1:58:58 |1.71562|0.01275
16/9/2018/ 1:58:59 |2.08125|0.01087
16/9/2018/ 1:59:0 |2.10000|0.00937
16/9/2018/ 1:59:1 |1.89375|0.01050
16/9/2018/ 1:59:2 |1.72500|0.01350
16/9/2018/ 1:59:3 |2.21250|0.00975
16/9/2018/ 1:59:4 |2.13750|0.01050
16/9/2018/ 1:59:5 |1.85625|0.00975
16/9/2018/ 1:59:6 |1.74375|0.01312
16/9/2018/ 1:59:7 |2.08125|0.01312
16/9/2018/ 1:59:8 |2.24062|0.01087
16/9/2018/ 1:59:9 |1.85625|0.01050
16/9/2018/ 1:59:10 |1.75313|0.01275
16/9/2018/ 1:59:11 |2.06250|0.01688
16/9/2018/ 1:59:12 |2.12812|0.00900
16/9/2018/ 1:59:13 |1.71562|0.01087
16/9/2018/ 1:59:14 |1.78125|0.01237
16/9/2018/ 1:59:15 |2.29687|0.01012
16/9/2018/ 1:59:16 |1.93125|0.01050
16/9/2018/ 1:59:17 |1.71562|0.01350
16/9/2018/ 1:59:18 |2.23125|0.01087
16/9/2018/ 1:59:19 |1.96875|0.01087
16/9/2018/ 1:59:20 |1.77188|0.01500
16/9/2018/ 1:59:21 |1.92187|0.01237
16/9/2018/ 1:59:22 |2.21250|0.00937
16/9/2018/ 1:59:23 |1.87500|0.00937
16/9/2018/ 1:59:24 |1.67813|0.01275
16/9/2018/ 1:59:25 |2.09062|0.01163
16/9/2018/ 1:59:26 |2.15625|0.01200
16/9/2018/ 1:59:27 |1.67813|0.00937
16/9/2018/ 1:59:28 |1.86563|0.01275
16/9/2018/ 1:59:29 |2.20312|0.00975
16/9/2018/ 1:59:30 |1.78125|0.01388
16/9/2018/ 1:59:31 |1.72500|0.01125
16/9/2018/ 1:59:32 |2.17500|0.01125
16/9/2018/ 1:59:33 |1.90312|0.01012
16/9/2018/ 1:59:34 |1.69687|0.01650
16/9/2018/ 1:59:35 |2.10000|0.00975
16/9/2018/ 1:59:36 |1.97812|0.01200
16/9/2018/ 1:59:37 |2.03437|0.01125
16/9/2018/ 1:59:38 |1.68750|0.01350
16/9/2018/ 1:59:39 |2.07187|0.01163
16/9/2018/ 1:59:40 |2.00625|0.01087
16/9/2018/ 1:59:41 |1.77188|0.01425
16/9/2018/ 1:59:42 |1.90312|0.01237
16/9/2018/ 1:59:43 |2.12812|0.01012
16/9/2018/ 1:59:44 |1.82812|0.02175
16/9/2018/ 1:59:45 |1.72500|0.01087
16/9/2018/ 1:59:46 |2.08125|0.01087
16/9/2018/ 1:59:47 |2.06250|0.00937
16/9/2018/ 1:59:48 |1.67813|0.01388
16/9/2018/ 1:59:49 |2.06250|0.01163
16/9/2018/ 1:59:50 |2.21250|0.01087
16/9/2018/ 1:59:51 |1.99687|0.01237
16/9/2018/ 1:59:52 |1.70625|0.01312
16/9/2018/ 1:59:53 |2.06250|0.01087
16/9/2018/ 1:59:54 |2.24062|0.01050
16/9/2018/ 1:59:55 |1.80937|0.01050
16/9/2018/ 1:59:56 |1.79062|0.01237
16/9/2018/ 1:59:57 |2.23125|0.01163
16/9/2018/ 1:59:58 |2.07187|0.01125
16/9/2018/ 1:59:59 |1.71562|0.01350
16/9/2018/ 2:0:0 |1.85625|0.01350
16/9/2018/ 2:0:1 |2.32500|0.00937
16/9/2018/ 2:0:2 |1.76250|0.01087
16/9/2018/ 2:0:3 |1.79062|0.01163
16/9/2018/ 2:0:4 |2.20312|0.00975
16/9/2018/ 2:0:5 |2.10937|0.00975
16/9/2018/ 2:0:6 |1.82812|0.01012
16/9/2018/ 2:0:7 |1.68750|0.01388
16/9/2018/ 2:0:8 |2.03437|0.01163
16/9/2018/ 2:0:9 |2.19375|0.00937
16/9/2018/ 2:0:10 |1.88437|0.01050
16/9/2018/ 2:0:11 |1.74375|0.01275
16/9/2018/ 2:0:12 |2.17500|0.01087
16/9/2018/ 2:0:13 |1.89375|0.01087
16/9/2018/ 2:0:14 |1.72500|0.01425
16/9/2018/ 2:0:15 |1.91250|0.01312
16/9/2018/ 2:0:16 |2.22187|0.00975
16/9/2018/ 2:0:17 |1.85625|0.01012
16/9/2018/ 2:0:18 |1.72500|0.01275
16/9/2018/ 2:0:19 |2.21250|0.01388
16/9/2018/ 2:0:20 |2.24062|0.00975
16/9/2018/ 2:0:21 |1.98750|0.01050
16/9/2018/ 2:0:22 |1.73437|0.01725
16/9/2018/ 2:0:23 |2.23125|0.01087
16/9/2018/ 2:0:24 |2.19375|0.00937
16/9/2018/ 2:0:25 |1.74375|0.01275
16/9/2018/ 2:0:26 |2.01562|0.01012
16/9/2018/ 2:0:27 |2.28750|0.01050
16/9/2018/ 2:0:28 |1.80937|0.01050
16/9/2018/ 2:0:29 |1.76250|0.01200
16/9/2018/ 2:0:30 |2.18437|0.01163
16/9/2018/ 2:0:31 |1.93125|0.01125
16/9/2018/ 2:0:32 |1.73437|0.01388
16/9/2018/ 2:0:33 |1.82812|0.01200
16/9/2018/ 2:0:34 |2.24062|0.00900
16/9/2018/ 2:0:35 |1.75313|0.01012
16/9/2018/ 2:0:36 |1.74375|0.01425
