DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
17/9/2018/ 2:37:25 |2.67187|0.00975
17/9/2018/ 2:37:26 |2.67187|0.01237
17/9/2018/ 2:37:27 |2.40000|0.01050
17/9/2018/ 2:37:28 |2.33437|0.00937
17/9/2018/ 2:37:29 |2.21250|0.01388
17/9/2018/ 2:37:30 |2.25000|0.01050
17/9/2018/ 2:37:31 |2.25000|0.01200
17/9/2018/ 2:37:32 |2.29687|0.01012
17/9/2018/ 2:37:33 |2.44687|0.01312
17/9/2018/ 2:37:34 |2.42812|0.01275
17/9/2018/ 2:37:35 |2.74687|0.01012
17/9/2018/ 2:37:36 |2.80312|0.01087
17/9/2018/ 2:37:37 |2.80312|0.00975
17/9/2018/ 2:37:38 |2.62500|0.01125
17/9/2018/ 2:37:39 |2.37187|0.01012
17/9/2018/ 2:37:40 |2.32500|0.01050
17/9/2018/ 2:37:41 |2.23125|0.01312
17/9/2018/ 2:37:42 |2.25000|0.01163
17/9/2018/ 2:37:43 |2.32500|0.01087
17/9/2018/ 2:37:44 |2.28750|0.01050
17/9/2018/ 2:37:45 |2.38125|0.01388
17/9/2018/ 2:37:46 |2.27812|0.01350
17/9/2018/ 2:37:47 |2.49375|0.01163
17/9/2018/ 2:37:48 |2.87812|0.01050
17/9/2018/ 2:37:49 |2.85937|0.01012
17/9/2018/ 2:37:50 |2.94375|0.00975
17/9/2018/ 2:37:51 |2.54062|0.01237
17/9/2018/ 2:37:52 |2.45625|0.00975
17/9/2018/ 2:37:53 |2.31562|0.01050
17/9/2018/ 2:37:54 |2.30625|0.01650
17/9/2018/ 2:37:55 |2.22187|0.01388
17/9/2018/ 2:37:56 |2.21250|0.01237
17/9/2018/ 2:37:57 |2.24062|0.01237
17/9/2018/ 2:37:58 |2.28750|0.01237
17/9/2018/ 2:37:59 |2.61562|0.01163
17/9/2018/ 2:38:0 |2.39062|0.01650
17/9/2018/ 2:38:1 |2.76562|0.01012
17/9/2018/ 2:38:2 |2.92500|0.01087
17/9/2018/ 2:38:3 |2.76562|0.00975
17/9/2018/ 2:38:4 |2.64375|0.01125
17/9/2018/ 2:38:5 |2.42812|0.01125
17/9/2018/ 2:38:6 |2.34375|0.01425
17/9/2018/ 2:38:7 |2.29687|0.01312
17/9/2018/ 2:38:8 |2.25000|0.01312
17/9/2018/ 2:38:9 |2.25937|0.01237
17/9/2018/ 2:38:10 |2.47500|0.01200
17/9/2018/ 2:38:11 |2.85937|0.01125
17/9/2018/ 2:38:12 |3.00000|0.00975
17/9/2018/ 2:38:13 |2.84062|0.00825
17/9/2018/ 2:38:14 |2.76562|0.00975
17/9/2018/ 2:38:15 |2.58750|0.01163
17/9/2018/ 2:38:16 |2.43750|0.01012
17/9/2018/ 2:38:17 |2.25000|0.01388
17/9/2018/ 2:38:18 |2.28750|0.01312
17/9/2018/ 2:38:19 |2.27812|0.01237
17/9/2018/ 2:38:20 |2.43750|0.01012
17/9/2018/ 2:38:21 |2.86875|0.01050
17/9/2018/ 2:38:22 |2.91562|0.01012
17/9/2018/ 2:38:23 |2.85937|0.00862
17/9/2018/ 2:38:24 |2.65312|0.01087
17/9/2018/ 2:38:25 |2.38125|0.00937
17/9/2018/ 2:38:26 |2.26875|0.01988
17/9/2018/ 2:38:27 |2.29687|0.00975
17/9/2018/ 2:38:28 |2.24062|0.01275
17/9/2018/ 2:38:29 |2.34375|0.01350
17/9/2018/ 2:38:30 |2.38125|0.01275
17/9/2018/ 2:38:31 |2.73750|0.01163
17/9/2018/ 2:38:32 |2.89687|0.01125
17/9/2018/ 2:38:33 |2.82187|0.00937
17/9/2018/ 2:38:34 |2.42812|0.00975
17/9/2018/ 2:38:35 |2.38125|0.01425
17/9/2018/ 2:38:36 |2.24062|0.01275
17/9/2018/ 2:38:37 |2.35312|0.01350
17/9/2018/ 2:38:38 |2.70000|0.01050
17/9/2018/ 2:38:39 |2.91562|0.01125
17/9/2018/ 2:38:40 |2.89687|0.01050
17/9/2018/ 2:38:41 |2.75625|0.00975
17/9/2018/ 2:38:42 |2.89687|0.01012
17/9/2018/ 2:38:43 |2.72812|0.01237
17/9/2018/ 2:38:44 |2.47500|0.00937
17/9/2018/ 2:38:45 |2.35312|0.01388
17/9/2018/ 2:38:46 |2.25000|0.01237
17/9/2018/ 2:38:47 |2.30625|0.01275
17/9/2018/ 2:38:48 |2.60625|0.01012
17/9/2018/ 2:38:49 |2.80312|0.01125
17/9/2018/ 2:38:50 |2.85937|0.00937
17/9/2018/ 2:38:51 |2.85000|0.01237
17/9/2018/ 2:38:52 |2.78437|0.00975
17/9/2018/ 2:38:53 |2.44687|0.01125
17/9/2018/ 2:38:54 |2.43750|0.00937
17/9/2018/ 2:38:55 |2.33437|0.01312
17/9/2018/ 2:38:56 |2.27812|0.01237
17/9/2018/ 2:38:57 |2.36250|0.01200
17/9/2018/ 2:38:58 |2.28750|0.01237
17/9/2018/ 2:38:59 |2.42812|0.01350
17/9/2018/ 2:39:0 |2.65312|0.01275
17/9/2018/ 2:39:1 |2.88750|0.01050
17/9/2018/ 2:39:2 |2.77500|0.01012
17/9/2018/ 2:39:3 |2.81250|0.01125
17/9/2018/ 2:39:4 |2.77500|0.00975
17/9/2018/ 2:39:5 |2.70000|0.00862
17/9/2018/ 2:39:6 |2.68125|0.01163
17/9/2018/ 2:39:7 |2.47500|0.01050
17/9/2018/ 2:39:8 |2.39062|0.00825
17/9/2018/ 2:39:9 |2.36250|0.01163
17/9/2018/ 2:39:10 |2.25937|0.01275
17/9/2018/ 2:39:11 |2.31562|0.01312
17/9/2018/ 2:39:12 |2.27812|0.01388
17/9/2018/ 2:39:13 |2.25000|0.01163
17/9/2018/ 2:39:14 |2.23125|0.01350
17/9/2018/ 2:39:15 |2.25937|0.01237
17/9/2018/ 2:39:16 |2.30625|0.01163
17/9/2018/ 2:39:17 |2.41875|0.01087
17/9/2018/ 2:39:18 |2.62500|0.01275
17/9/2018/ 2:39:19 |2.87812|0.01087
17/9/2018/ 2:39:20 |2.84062|0.01012
17/9/2018/ 2:39:21 |2.87812|0.00975
17/9/2018/ 2:39:22 |2.66250|0.01163
17/9/2018/ 2:39:23 |2.42812|0.01050
17/9/2018/ 2:39:24 |2.52187|0.00975
17/9/2018/ 2:39:25 |2.53125|0.01125
17/9/2018/ 2:39:26 |2.41875|0.00900
17/9/2018/ 2:39:27 |2.25937|0.01350
17/9/2018/ 2:39:28 |2.25937|0.01312
17/9/2018/ 2:39:29 |2.34375|0.01350
17/9/2018/ 2:39:30 |2.53125|0.01125
17/9/2018/ 2:39:31 |2.89687|0.00937
17/9/2018/ 2:39:32 |2.72812|0.01087
17/9/2018/ 2:39:33 |2.81250|0.00900
17/9/2018/ 2:39:34 |2.70937|0.01200
17/9/2018/ 2:39:35 |2.59687|0.01087
17/9/2018/ 2:39:36 |2.59687|0.00900
17/9/2018/ 2:39:37 |2.55000|0.01050
17/9/2018/ 2:39:38 |2.36250|0.00975
17/9/2018/ 2:39:39 |2.41875|0.01050
17/9/2018/ 2:39:40 |2.47500|0.01012
17/9/2018/ 2:39:41 |2.37187|0.00937
17/9/2018/ 2:39:42 |2.34375|0.01425
17/9/2018/ 2:39:43 |2.26875|0.01237
17/9/2018/ 2:39:44 |2.24062|0.01275
17/9/2018/ 2:39:45 |2.31562|0.01087
17/9/2018/ 2:39:46 |2.36250|0.01237
17/9/2018/ 2:39:47 |2.32500|0.01312
17/9/2018/ 2:39:48 |2.36250|0.01312
17/9/2018/ 2:39:49 |2.55937|0.01312
17/9/2018/ 2:39:50 |2.87812|0.01087
17/9/2018/ 2:39:51 |2.95312|0.01163
17/9/2018/ 2:39:52 |2.89687|0.00937
17/9/2018/ 2:39:53 |2.74687|0.00975
17/9/2018/ 2:39:54 |2.96250|0.00937
17/9/2018/ 2:39:55 |2.86875|0.00937
17/9/2018/ 2:39:56 |2.72812|0.01200
17/9/2018/ 2:39:57 |2.55000|0.00975
17/9/2018/ 2:39:58 |2.35312|0.00937
17/9/2018/ 2:39:59 |2.40000|0.00862
17/9/2018/ 2:40:0 |2.36250|0.01425
17/9/2018/ 2:40:1 |2.28750|0.01125
17/9/2018/ 2:40:2 |2.36250|0.01163
17/9/2018/ 2:40:3 |2.47500|0.01312
17/9/2018/ 2:40:4 |2.90625|0.01163
17/9/2018/ 2:40:5 |2.88750|0.01087
17/9/2018/ 2:40:6 |2.85000|0.00900
17/9/2018/ 2:40:7 |2.60625|0.01125
17/9/2018/ 2:40:8 |2.85000|0.00937
17/9/2018/ 2:40:9 |2.51250|0.01050
17/9/2018/ 2:40:10 |2.64375|0.01087
17/9/2018/ 2:40:11 |2.46562|0.01050
17/9/2018/ 2:40:12 |2.37187|0.01425
17/9/2018/ 2:40:13 |2.25937|0.01350
17/9/2018/ 2:40:14 |2.27812|0.01237
17/9/2018/ 2:40:15 |2.42812|0.01350
17/9/2018/ 2:40:16 |2.73750|0.02025
17/9/2018/ 2:40:17 |2.87812|0.01163
17/9/2018/ 2:40:18 |2.79375|0.00975
17/9/2018/ 2:40:19 |2.82187|0.00937
17/9/2018/ 2:40:20 |2.75625|0.00975
17/9/2018/ 2:40:21 |2.58750|0.01125
17/9/2018/ 2:40:22 |2.43750|0.01087
17/9/2018/ 2:40:23 |2.57812|0.01237
17/9/2018/ 2:40:24 |2.40937|0.01613
17/9/2018/ 2:40:25 |2.33437|0.01275
17/9/2018/ 2:40:26 |2.24062|0.01312
17/9/2018/ 2:40:27 |2.27812|0.01275
17/9/2018/ 2:40:28 |2.32500|0.01200
17/9/2018/ 2:40:29 |2.57812|0.01200
17/9/2018/ 2:40:30 |2.84062|0.01125
17/9/2018/ 2:40:31 |2.65312|0.01275
17/9/2018/ 2:40:32 |2.89687|0.01050
17/9/2018/ 2:40:33 |2.90625|0.01050
17/9/2018/ 2:40:34 |2.90625|0.00975
17/9/2018/ 2:40:35 |2.59687|0.00937
17/9/2018/ 2:40:36 |2.54062|0.01087
17/9/2018/ 2:40:37 |2.71875|0.00900
17/9/2018/ 2:40:38 |2.60625|0.00975
17/9/2018/ 2:40:39 |2.35312|0.01050
17/9/2018/ 2:40:40 |2.34375|0.01388
17/9/2018/ 2:40:41 |2.26875|0.01125
17/9/2018/ 2:40:42 |2.26875|0.01163
17/9/2018/ 2:40:43 |2.28750|0.01275
17/9/2018/ 2:40:44 |2.25937|0.01275
17/9/2018/ 2:40:45 |2.33437|0.01312
17/9/2018/ 2:40:46 |2.42812|0.01350
17/9/2018/ 2:40:47 |2.70937|0.01125
17/9/2018/ 2:40:48 |2.92500|0.01163
17/9/2018/ 2:40:49 |2.85937|0.01087
17/9/2018/ 2:40:50 |2.88750|0.00937
17/9/2018/ 2:40:51 |2.91562|0.00975
17/9/2018/ 2:40:52 |2.87812|0.01050
17/9/2018/ 2:40:53 |2.83125|0.01087
17/9/2018/ 2:40:54 |2.85000|0.01050
17/9/2018/ 2:40:55 |2.83125|0.01087
17/9/2018/ 2:40:56 |2.82187|0.01012
17/9/2018/ 2:40:57 |2.95312|0.00900
17/9/2018/ 2:40:58 |2.91562|0.00862
17/9/2018/ 2:40:59 |2.82187|0.00975
17/9/2018/ 2:41:0 |2.72812|0.00937
17/9/2018/ 2:41:1 |2.70000|0.00825
17/9/2018/ 2:41:2 |2.80312|0.00825
17/9/2018/ 2:41:3 |2.35312|0.01125
17/9/2018/ 2:41:4 |2.59687|0.01050
17/9/2018/ 2:41:5 |2.70937|0.00862
17/9/2018/ 2:41:6 |2.58750|0.01050
17/9/2018/ 2:41:7 |2.33437|0.01012
17/9/2018/ 2:41:8 |2.25937|0.01312
17/9/2018/ 2:41:9 |2.25937|0.01200
17/9/2018/ 2:41:10 |2.40937|0.01200
17/9/2018/ 2:41:11 |2.74687|0.01012
17/9/2018/ 2:41:12 |2.90625|0.01125
17/9/2018/ 2:41:13 |2.85937|0.00975
17/9/2018/ 2:41:14 |2.99062|0.01012
17/9/2018/ 2:41:15 |2.72812|0.00937
17/9/2018/ 2:41:16 |2.52187|0.01012
17/9/2018/ 2:41:17 |2.26875|0.00975
17/9/2018/ 2:41:18 |2.35312|0.01312
17/9/2018/ 2:41:19 |2.21250|0.01388
17/9/2018/ 2:41:20 |2.31562|0.01425
17/9/2018/ 2:41:21 |2.24062|0.01275
17/9/2018/ 2:41:22 |2.24062|0.01237
17/9/2018/ 2:41:23 |2.35312|0.01388
17/9/2018/ 2:41:24 |2.49375|0.01200
17/9/2018/ 2:41:25 |2.31562|0.01350
17/9/2018/ 2:41:26 |2.48437|0.01312
17/9/2018/ 2:41:27 |2.79375|0.01200
17/9/2018/ 2:41:28 |2.77500|0.01163
17/9/2018/ 2:41:29 |2.82187|0.00975
17/9/2018/ 2:41:30 |2.80312|0.00975
17/9/2018/ 2:41:31 |2.66250|0.01200
17/9/2018/ 2:41:32 |2.46562|0.01050
17/9/2018/ 2:41:33 |2.32500|0.01012
17/9/2018/ 2:41:34 |2.43750|0.01012
17/9/2018/ 2:41:35 |2.37187|0.00975
17/9/2018/ 2:41:36 |2.25000|0.01125
17/9/2018/ 2:41:37 |2.27812|0.01275
17/9/2018/ 2:41:38 |2.19375|0.01275
17/9/2018/ 2:41:39 |2.27812|0.01275
17/9/2018/ 2:41:40 |2.57812|0.01237
17/9/2018/ 2:41:41 |2.88750|0.01125
17/9/2018/ 2:41:42 |2.94375|0.00937
17/9/2018/ 2:41:43 |2.67187|0.00862
17/9/2018/ 2:41:44 |2.52187|0.01087
17/9/2018/ 2:41:45 |2.39062|0.00975
17/9/2018/ 2:41:46 |2.27812|0.01275
17/9/2018/ 2:41:47 |2.19375|0.01087
17/9/2018/ 2:41:48 |2.23125|0.01388
17/9/2018/ 2:41:49 |2.22187|0.01163
17/9/2018/ 2:41:50 |2.59687|0.01087
17/9/2018/ 2:41:51 |2.78437|0.01012
17/9/2018/ 2:41:52 |2.71875|0.00900
17/9/2018/ 2:41:53 |2.38125|0.00937
17/9/2018/ 2:41:54 |2.27812|0.01463
17/9/2018/ 2:41:55 |2.23125|0.01087
17/9/2018/ 2:41:56 |2.51250|0.01163
17/9/2018/ 2:41:57 |2.86875|0.01087
17/9/2018/ 2:41:58 |2.77500|0.01087
17/9/2018/ 2:41:59 |2.85000|0.00937
17/9/2018/ 2:42:0 |2.60625|0.01087
17/9/2018/ 2:42:1 |2.36250|0.01012
17/9/2018/ 2:42:2 |2.40000|0.01012
17/9/2018/ 2:42:3 |2.31562|0.01125
17/9/2018/ 2:42:4 |2.18437|0.01388
17/9/2018/ 2:42:5 |2.25937|0.01087
17/9/2018/ 2:42:6 |2.35312|0.01350
17/9/2018/ 2:42:7 |2.64375|0.01087
17/9/2018/ 2:42:8 |2.91562|0.01125
17/9/2018/ 2:42:9 |2.81250|0.01050
17/9/2018/ 2:42:10 |2.83125|0.01012
17/9/2018/ 2:42:11 |2.86875|0.00937
17/9/2018/ 2:42:12 |2.48437|0.01163
17/9/2018/ 2:42:13 |2.47500|0.01050
17/9/2018/ 2:42:14 |2.35312|0.01012
17/9/2018/ 2:42:15 |2.23125|0.01350
17/9/2018/ 2:42:16 |2.20312|0.01200
17/9/2018/ 2:42:17 |2.22187|0.01237
17/9/2018/ 2:42:18 |2.26875|0.01087
17/9/2018/ 2:42:19 |2.26875|0.01312
17/9/2018/ 2:42:20 |2.34375|0.01312
17/9/2018/ 2:42:21 |2.25000|0.01163
17/9/2018/ 2:42:22 |2.37187|0.01237
17/9/2018/ 2:42:23 |2.20312|0.01237
17/9/2018/ 2:42:24 |2.28750|0.01388
17/9/2018/ 2:42:25 |2.18437|0.01125
17/9/2018/ 2:42:26 |2.22187|0.01275
17/9/2018/ 2:42:27 |2.24062|0.01050
17/9/2018/ 2:42:28 |2.30625|0.01163
17/9/2018/ 2:42:29 |2.49375|0.01163
17/9/2018/ 2:42:30 |2.77500|0.01012
17/9/2018/ 2:42:31 |2.42812|0.01200
17/9/2018/ 2:42:32 |2.69062|0.01200
17/9/2018/ 2:42:33 |2.85937|0.01050
17/9/2018/ 2:42:34 |2.92500|0.01050
17/9/2018/ 2:42:35 |2.75625|0.00975
17/9/2018/ 2:42:36 |2.85000|0.00900
17/9/2018/ 2:42:37 |2.64375|0.01237
17/9/2018/ 2:42:38 |2.37187|0.01050
17/9/2018/ 2:42:39 |2.31562|0.00975
17/9/2018/ 2:42:40 |2.14687|0.01388
17/9/2018/ 2:42:41 |2.25000|0.01312
17/9/2018/ 2:42:42 |2.43750|0.01163
17/9/2018/ 2:42:43 |2.79375|0.01050
17/9/2018/ 2:42:44 |2.87812|0.00937
17/9/2018/ 2:42:45 |2.75625|0.00937
17/9/2018/ 2:42:46 |2.71875|0.00975
17/9/2018/ 2:42:47 |2.68125|0.00900
17/9/2018/ 2:42:48 |2.59687|0.00937
17/9/2018/ 2:42:49 |2.58750|0.01125
17/9/2018/ 2:42:50 |2.24062|0.01012
17/9/2018/ 2:42:51 |2.26875|0.01087
17/9/2018/ 2:42:52 |2.17500|0.01350
17/9/2018/ 2:42:53 |2.24062|0.01237
17/9/2018/ 2:42:54 |2.40000|0.01312
17/9/2018/ 2:42:55 |2.73750|0.01012
17/9/2018/ 2:42:56 |2.85937|0.01087
17/9/2018/ 2:42:57 |2.81250|0.00862
17/9/2018/ 2:42:58 |2.81250|0.00900
17/9/2018/ 2:42:59 |2.66250|0.00900
17/9/2018/ 2:43:0 |2.67187|0.00975
17/9/2018/ 2:43:1 |2.56875|0.01087
17/9/2018/ 2:43:2 |2.40000|0.00937
17/9/2018/ 2:43:3 |2.25937|0.01312
17/9/2018/ 2:43:4 |2.16562|0.01200
17/9/2018/ 2:43:5 |2.22187|0.01163
17/9/2018/ 2:43:6 |2.39062|0.01237
17/9/2018/ 2:43:7 |2.77500|0.00937
17/9/2018/ 2:43:8 |2.88750|0.00975
17/9/2018/ 2:43:9 |2.76562|0.01050
17/9/2018/ 2:43:10 |2.77500|0.00900
17/9/2018/ 2:43:11 |2.44687|0.01050
17/9/2018/ 2:43:12 |2.35312|0.01050
17/9/2018/ 2:43:13 |2.14687|0.01312
17/9/2018/ 2:43:14 |2.20312|0.01388
17/9/2018/ 2:43:15 |2.15625|0.01163
17/9/2018/ 2:43:16 |2.35312|0.01350
17/9/2018/ 2:43:17 |2.73750|0.00937
17/9/2018/ 2:43:18 |2.79375|0.00937
17/9/2018/ 2:43:19 |2.62500|0.00862
17/9/2018/ 2:43:20 |2.65312|0.00900
17/9/2018/ 2:43:21 |2.32500|0.00937
17/9/2018/ 2:43:22 |2.22187|0.01425
17/9/2018/ 2:43:23 |2.15625|0.01200
17/9/2018/ 2:43:24 |2.31562|0.01050
17/9/2018/ 2:43:25 |2.71875|0.01125
17/9/2018/ 2:43:26 |2.82187|0.01087
17/9/2018/ 2:43:27 |2.63437|0.01087
17/9/2018/ 2:43:28 |2.77500|0.00900
17/9/2018/ 2:43:29 |2.43750|0.00975
17/9/2018/ 2:43:30 |2.28750|0.01087
17/9/2018/ 2:43:31 |2.13750|0.01312
17/9/2018/ 2:43:32 |2.12812|0.01312
17/9/2018/ 2:43:33 |2.20312|0.01237
17/9/2018/ 2:43:34 |2.44687|0.01163
17/9/2018/ 2:43:35 |2.76562|0.01087
17/9/2018/ 2:43:36 |2.89687|0.00975
17/9/2018/ 2:43:37 |2.45625|0.01200
17/9/2018/ 2:43:38 |2.31562|0.00900
17/9/2018/ 2:43:39 |2.20312|0.01388
17/9/2018/ 2:43:40 |2.14687|0.01050
17/9/2018/ 2:43:41 |2.19375|0.01125
17/9/2018/ 2:43:42 |2.22187|0.01237
17/9/2018/ 2:43:43 |2.13750|0.01012
17/9/2018/ 2:43:44 |2.24062|0.01275
17/9/2018/ 2:43:45 |2.52187|0.01163
17/9/2018/ 2:43:46 |2.80312|0.01087
17/9/2018/ 2:43:47 |2.59687|0.01050
17/9/2018/ 2:43:48 |2.71875|0.00937
17/9/2018/ 2:43:49 |2.37187|0.01050
17/9/2018/ 2:43:50 |2.25937|0.01050
17/9/2018/ 2:43:51 |2.15625|0.01425
17/9/2018/ 2:43:52 |2.13750|0.01312
17/9/2018/ 2:43:53 |2.13750|0.01275
17/9/2018/ 2:43:54 |2.20312|0.01275
17/9/2018/ 2:43:55 |2.53125|0.01200
17/9/2018/ 2:43:56 |2.63437|0.01050
17/9/2018/ 2:43:57 |2.80312|0.01200
17/9/2018/ 2:43:58 |2.64375|0.00900
17/9/2018/ 2:43:59 |2.57812|0.01163
17/9/2018/ 2:44:0 |2.10937|0.00975
17/9/2018/ 2:44:1 |2.13750|0.01312
17/9/2018/ 2:44:2 |2.19375|0.01312
17/9/2018/ 2:44:3 |2.41875|0.01087
17/9/2018/ 2:44:4 |2.78437|0.01163
17/9/2018/ 2:44:5 |2.81250|0.01087
17/9/2018/ 2:44:6 |2.70000|0.01012
17/9/2018/ 2:44:7 |2.59687|0.01200
17/9/2018/ 2:44:8 |2.33437|0.00975
17/9/2018/ 2:44:9 |2.25937|0.01275
17/9/2018/ 2:44:10 |2.12812|0.01312
17/9/2018/ 2:44:11 |2.17500|0.01125
17/9/2018/ 2:44:12 |2.13750|0.01163
17/9/2018/ 2:44:13 |2.24062|0.01237
17/9/2018/ 2:44:14 |2.54062|0.01237
17/9/2018/ 2:44:15 |2.81250|0.01163
17/9/2018/ 2:44:16 |2.77500|0.00937
17/9/2018/ 2:44:17 |2.82187|0.00975
17/9/2018/ 2:44:18 |2.74687|0.00862
17/9/2018/ 2:44:19 |2.53125|0.01087
17/9/2018/ 2:44:20 |2.28750|0.01012
17/9/2018/ 2:44:21 |2.19375|0.01388
17/9/2018/ 2:44:22 |2.10937|0.01125
17/9/2018/ 2:44:23 |2.25000|0.01125
17/9/2018/ 2:44:24 |2.56875|0.01275
17/9/2018/ 2:44:25 |2.39062|0.01163
17/9/2018/ 2:44:26 |2.76562|0.01163
17/9/2018/ 2:44:27 |2.77500|0.00975
17/9/2018/ 2:44:28 |2.68125|0.01050
17/9/2018/ 2:44:29 |2.53125|0.00937
17/9/2018/ 2:44:30 |2.20312|0.00900
17/9/2018/ 2:44:31 |2.15625|0.01425
17/9/2018/ 2:44:32 |2.14687|0.01312
17/9/2018/ 2:44:33 |2.30625|0.01200
17/9/2018/ 2:44:34 |2.72812|0.00862
17/9/2018/ 2:44:35 |2.85000|0.00937
17/9/2018/ 2:44:36 |2.64375|0.00937
17/9/2018/ 2:44:37 |2.65312|0.00937
17/9/2018/ 2:44:38 |2.24062|0.01012
17/9/2018/ 2:44:39 |2.25937|0.01312
17/9/2018/ 2:44:40 |2.10937|0.01237
17/9/2018/ 2:44:41 |2.17500|0.01425
17/9/2018/ 2:44:42 |2.11875|0.01125
17/9/2018/ 2:44:43 |2.24062|0.01163
17/9/2018/ 2:44:44 |2.41875|0.01200
17/9/2018/ 2:44:45 |2.74687|0.01012
17/9/2018/ 2:44:46 |2.79375|0.01087
17/9/2018/ 2:44:47 |2.78437|0.00900
17/9/2018/ 2:44:48 |2.56875|0.01125
17/9/2018/ 2:44:49 |2.49375|0.00862
17/9/2018/ 2:44:50 |2.55000|0.01125
17/9/2018/ 2:44:51 |2.26875|0.01012
17/9/2018/ 2:44:52 |2.24062|0.00975
17/9/2018/ 2:44:53 |2.13750|0.01200
17/9/2018/ 2:44:54 |2.20312|0.00937
17/9/2018/ 2:44:55 |2.20312|0.01388
17/9/2018/ 2:44:56 |2.10937|0.01125
17/9/2018/ 2:44:57 |2.10000|0.01087
17/9/2018/ 2:44:58 |2.15625|0.00862
17/9/2018/ 2:44:59 |2.27812|0.01200
17/9/2018/ 2:45:0 |2.19375|0.01275
17/9/2018/ 2:45:1 |2.29687|0.01350
17/9/2018/ 2:45:2 |2.48437|0.01237
17/9/2018/ 2:45:3 |2.71875|0.01125
17/9/2018/ 2:45:4 |2.72812|0.01012
17/9/2018/ 2:45:5 |2.72812|0.00900
17/9/2018/ 2:45:6 |2.64375|0.00937
17/9/2018/ 2:45:7 |2.40937|0.01050
17/9/2018/ 2:45:8 |2.54062|0.01087
17/9/2018/ 2:45:9 |2.33437|0.00975
17/9/2018/ 2:45:10 |2.27812|0.01312
17/9/2018/ 2:45:11 |2.28750|0.00937
17/9/2018/ 2:45:12 |2.16562|0.01350
17/9/2018/ 2:45:13 |2.18437|0.01312
17/9/2018/ 2:45:14 |2.30625|0.01312
17/9/2018/ 2:45:15 |2.63437|0.01012
17/9/2018/ 2:45:16 |2.78437|0.01050
17/9/2018/ 2:45:17 |2.68125|0.00937
17/9/2018/ 2:45:18 |2.25937|0.01425
17/9/2018/ 2:45:19 |2.13750|0.01125
17/9/2018/ 2:45:20 |2.15625|0.01275
17/9/2018/ 2:45:21 |2.30625|0.01200
17/9/2018/ 2:45:22 |2.59687|0.01163
17/9/2018/ 2:45:23 |2.38125|0.01275
17/9/2018/ 2:45:24 |2.68125|0.01087
17/9/2018/ 2:45:25 |2.80312|0.01163
17/9/2018/ 2:45:26 |2.73750|0.00975
17/9/2018/ 2:45:27 |2.73750|0.00900
17/9/2018/ 2:45:28 |2.50312|0.01125
17/9/2018/ 2:45:29 |2.41875|0.01050
17/9/2018/ 2:45:30 |2.35312|0.01125
17/9/2018/ 2:45:31 |2.30625|0.01050
17/9/2018/ 2:45:32 |2.13750|0.00900
17/9/2018/ 2:45:33 |2.18437|0.01237
17/9/2018/ 2:45:34 |2.13750|0.01237
17/9/2018/ 2:45:35 |2.15625|0.00975
17/9/2018/ 2:45:36 |2.34375|0.01237
17/9/2018/ 2:45:37 |2.18437|0.01237
17/9/2018/ 2:45:38 |2.30625|0.01200
17/9/2018/ 2:45:39 |2.55000|0.01087
17/9/2018/ 2:45:40 |2.80312|0.01087
17/9/2018/ 2:45:41 |2.73750|0.01163
17/9/2018/ 2:45:42 |2.66250|0.01200
17/9/2018/ 2:45:43 |2.90625|0.00975
17/9/2018/ 2:45:44 |2.67187|0.00937
17/9/2018/ 2:45:45 |2.43750|0.01050
17/9/2018/ 2:45:46 |2.34375|0.00975
17/9/2018/ 2:45:47 |2.28750|0.01425
17/9/2018/ 2:45:48 |2.14687|0.01350
17/9/2018/ 2:45:49 |2.14687|0.01312
17/9/2018/ 2:45:50 |2.24062|0.01200
17/9/2018/ 2:45:51 |2.21250|0.01312
17/9/2018/ 2:45:52 |2.04375|0.01388
17/9/2018/ 2:45:53 |2.19375|0.01200
17/9/2018/ 2:45:54 |2.31562|0.01200
17/9/2018/ 2:45:55 |2.59687|0.01050
17/9/2018/ 2:45:56 |2.75625|0.01163
17/9/2018/ 2:45:57 |2.51250|0.00975
17/9/2018/ 2:45:58 |2.70937|0.00900
17/9/2018/ 2:45:59 |2.50312|0.01050
17/9/2018/ 2:46:0 |2.25937|0.00975
17/9/2018/ 2:46:1 |2.25000|0.01275
17/9/2018/ 2:46:2 |2.24062|0.01388
17/9/2018/ 2:46:3 |2.10937|0.01275
17/9/2018/ 2:46:4 |2.18437|0.01050
17/9/2018/ 2:46:5 |2.14687|0.01237
17/9/2018/ 2:46:6 |2.24062|0.01200
17/9/2018/ 2:46:7 |2.39062|0.01200
17/9/2018/ 2:46:8 |2.72812|0.01163
17/9/2018/ 2:46:9 |2.84062|0.01125
17/9/2018/ 2:46:10 |2.77500|0.00975
17/9/2018/ 2:46:11 |2.53125|0.00937
17/9/2018/ 2:46:12 |2.40937|0.00975
17/9/2018/ 2:46:13 |2.30625|0.00975
17/9/2018/ 2:46:14 |2.33437|0.00937
17/9/2018/ 2:46:15 |2.14687|0.01688
17/9/2018/ 2:46:16 |2.10937|0.01275
17/9/2018/ 2:46:17 |2.27812|0.01388
17/9/2018/ 2:46:18 |2.53125|0.01312
17/9/2018/ 2:46:19 |2.80312|0.01050
17/9/2018/ 2:46:20 |2.80312|0.01237
