DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
10/9/2018/ 20:9:32 |1.99687|0.01050
10/9/2018/ 20:9:33 |2.03437|0.01500
10/9/2018/ 20:9:34 |2.21250|0.01087
10/9/2018/ 20:9:35 |1.83750|0.01425
10/9/2018/ 20:9:36 |2.52187|0.00975
10/9/2018/ 20:9:37 |1.95938|0.01087
10/9/2018/ 20:9:38 |1.89375|0.01388
10/9/2018/ 20:9:39 |2.44687|0.00937
10/9/2018/ 20:9:40 |1.86563|0.01725
10/9/2018/ 20:9:41 |2.50312|0.01125
10/9/2018/ 20:9:42 |2.10937|0.01087
10/9/2018/ 20:9:43 |1.95938|0.01350
10/9/2018/ 20:9:44 |2.21250|0.01163
10/9/2018/ 20:9:45 |1.83750|0.01350
10/9/2018/ 20:9:46 |2.47500|0.01087
10/9/2018/ 20:9:47 |2.07187|0.01275
10/9/2018/ 20:9:48 |1.98750|0.01463
10/9/2018/ 20:9:49 |2.25937|0.01200
10/9/2018/ 20:9:50 |1.80000|0.01312
10/9/2018/ 20:9:51 |2.40937|0.01125
10/9/2018/ 20:9:52 |2.13750|0.01050
10/9/2018/ 20:9:53 |1.80000|0.01463
10/9/2018/ 20:9:54 |2.43750|0.01087
10/9/2018/ 20:9:55 |1.98750|0.01087
10/9/2018/ 20:9:56 |1.99687|0.01312
10/9/2018/ 20:9:57 |2.51250|0.01012
10/9/2018/ 20:9:58 |1.80000|0.01463
10/9/2018/ 20:9:59 |2.15625|0.01200
10/9/2018/ 20:10:0 |2.04375|0.01012
10/9/2018/ 20:10:1 |2.01562|0.01275
10/9/2018/ 20:10:2 |2.38125|0.00975
10/9/2018/ 20:10:3 |1.81875|0.01388
10/9/2018/ 20:10:4 |2.39062|0.01163
10/9/2018/ 20:10:5 |1.96875|0.01012
10/9/2018/ 20:10:6 |2.29687|0.01237
10/9/2018/ 20:10:7 |1.82812|0.01087
10/9/2018/ 20:10:8 |2.23125|0.01087
10/9/2018/ 20:10:9 |2.11875|0.01087
10/9/2018/ 20:10:10 |1.88437|0.01312
10/9/2018/ 20:10:11 |2.48437|0.01087
10/9/2018/ 20:10:12 |1.92187|0.01125
10/9/2018/ 20:10:13 |2.22187|0.01237
10/9/2018/ 20:10:14 |2.41875|0.00937
10/9/2018/ 20:10:15 |1.80000|0.01425
10/9/2018/ 20:10:16 |2.48437|0.01125
10/9/2018/ 20:10:17 |2.02500|0.01125
10/9/2018/ 20:10:18 |1.86563|0.01125
10/9/2018/ 20:10:19 |2.49375|0.01087
10/9/2018/ 20:10:20 |1.86563|0.01050
10/9/2018/ 20:10:21 |1.87500|0.01350
10/9/2018/ 20:10:22 |2.49375|0.01237
10/9/2018/ 20:10:23 |1.80937|0.01425
10/9/2018/ 20:10:24 |2.42812|0.01050
10/9/2018/ 20:10:25 |1.88437|0.00937
10/9/2018/ 20:10:26 |2.15625|0.01312
10/9/2018/ 20:10:27 |2.29687|0.00937
10/9/2018/ 20:10:28 |1.83750|0.01350
10/9/2018/ 20:10:29 |2.39062|0.00937
10/9/2018/ 20:10:30 |1.84688|0.01763
10/9/2018/ 20:10:31 |2.40937|0.01125
10/9/2018/ 20:10:32 |2.07187|0.00975
10/9/2018/ 20:10:33 |2.07187|0.01312
10/9/2018/ 20:10:34 |2.38125|0.00862
10/9/2018/ 20:10:35 |1.82812|0.01275
10/9/2018/ 20:10:36 |2.49375|0.01125
10/9/2018/ 20:10:37 |2.10937|0.01087
10/9/2018/ 20:10:38 |2.03437|0.01425
10/9/2018/ 20:10:39 |2.01562|0.01050
10/9/2018/ 20:10:40 |1.84688|0.01388
10/9/2018/ 20:10:41 |2.40937|0.00975
10/9/2018/ 20:10:42 |1.85625|0.01388
10/9/2018/ 20:10:43 |2.40000|0.01163
10/9/2018/ 20:10:44 |2.00625|0.01012
10/9/2018/ 20:10:45 |2.06250|0.01275
10/9/2018/ 20:10:46 |2.06250|0.01050
10/9/2018/ 20:10:47 |1.81875|0.01425
10/9/2018/ 20:10:48 |2.34375|0.00975
10/9/2018/ 20:10:49 |1.94063|0.01050
10/9/2018/ 20:10:50 |1.96875|0.01388
10/9/2018/ 20:10:51 |2.15625|0.01087
10/9/2018/ 20:10:52 |1.77188|0.01650
10/9/2018/ 20:10:53 |2.48437|0.00975
10/9/2018/ 20:10:54 |1.94063|0.01087
10/9/2018/ 20:10:55 |2.35312|0.01163
10/9/2018/ 20:10:56 |1.95000|0.01050
10/9/2018/ 20:10:57 |1.89375|0.01237
10/9/2018/ 20:10:58 |2.33437|0.00937
10/9/2018/ 20:10:59 |1.86563|0.01388
10/9/2018/ 20:11:0 |2.45625|0.01125
10/9/2018/ 20:11:1 |1.85625|0.01087
10/9/2018/ 20:11:2 |1.79062|0.01575
10/9/2018/ 20:11:3 |2.49375|0.01050
10/9/2018/ 20:11:4 |1.95938|0.01050
10/9/2018/ 20:11:5 |2.25000|0.01163
10/9/2018/ 20:11:6 |1.97812|0.01050
10/9/2018/ 20:11:7 |1.90312|0.01163
10/9/2018/ 20:11:8 |2.27812|0.01163
10/9/2018/ 20:11:9 |1.77188|0.01350
10/9/2018/ 20:11:10 |2.49375|0.00937
10/9/2018/ 20:11:11 |1.83750|0.01500
10/9/2018/ 20:11:12 |2.50312|0.01200
10/9/2018/ 20:11:13 |1.80937|0.01312
10/9/2018/ 20:11:14 |2.31562|0.01087
10/9/2018/ 20:11:15 |1.91250|0.01050
10/9/2018/ 20:11:16 |1.91250|0.01425
10/9/2018/ 20:11:17 |2.48437|0.00937
10/9/2018/ 20:11:18 |1.80937|0.01425
10/9/2018/ 20:11:19 |2.51250|0.01087
10/9/2018/ 20:11:20 |1.88437|0.01463
10/9/2018/ 20:11:21 |2.23125|0.01050
10/9/2018/ 20:11:22 |1.97812|0.01050
10/9/2018/ 20:11:23 |2.32500|0.00937
10/9/2018/ 20:11:24 |2.20312|0.01125
10/9/2018/ 20:11:25 |2.00625|0.01237
10/9/2018/ 20:11:26 |2.39062|0.00937
10/9/2018/ 20:11:27 |1.80937|0.01312
10/9/2018/ 20:11:28 |2.42812|0.00900
10/9/2018/ 20:11:29 |1.82812|0.01800
10/9/2018/ 20:11:30 |2.09062|0.01312
10/9/2018/ 20:11:31 |2.39062|0.00937
10/9/2018/ 20:11:32 |1.84688|0.01500
10/9/2018/ 20:11:33 |2.37187|0.00937
10/9/2018/ 20:11:34 |1.83750|0.01500
10/9/2018/ 20:11:35 |2.48437|0.01163
10/9/2018/ 20:11:36 |2.04375|0.01050
10/9/2018/ 20:11:37 |2.03437|0.01275
10/9/2018/ 20:11:38 |2.06250|0.01050
10/9/2018/ 20:11:39 |1.82812|0.01350
10/9/2018/ 20:11:40 |2.48437|0.00975
10/9/2018/ 20:11:41 |1.88437|0.01125
10/9/2018/ 20:11:42 |2.45625|0.01950
10/9/2018/ 20:11:43 |2.20312|0.01087
10/9/2018/ 20:11:44 |2.56875|0.01050
10/9/2018/ 20:11:45 |2.10000|0.01050
10/9/2018/ 20:11:46 |2.13750|0.01200
10/9/2018/ 20:11:47 |1.98750|0.01087
10/9/2018/ 20:11:48 |1.83750|0.01350
10/9/2018/ 20:11:49 |2.34375|0.00900
10/9/2018/ 20:11:50 |1.80937|0.01388
10/9/2018/ 20:11:51 |2.49375|0.01050
10/9/2018/ 20:11:52 |1.84688|0.01425
10/9/2018/ 20:11:53 |2.15625|0.01125
10/9/2018/ 20:11:54 |2.04375|0.01087
10/9/2018/ 20:11:55 |1.81875|0.01350
10/9/2018/ 20:11:56 |2.39062|0.00937
10/9/2018/ 20:11:57 |1.85625|0.01350
10/9/2018/ 20:11:58 |1.97812|0.01012
10/9/2018/ 20:11:59 |1.88437|0.01350
10/9/2018/ 20:12:0 |2.26875|0.00937
10/9/2018/ 20:12:1 |1.80937|0.01425
10/9/2018/ 20:12:2 |2.43750|0.01125
10/9/2018/ 20:12:3 |1.93125|0.01650
10/9/2018/ 20:12:4 |1.88437|0.01237
10/9/2018/ 20:12:5 |2.20312|0.00975
10/9/2018/ 20:12:6 |1.80937|0.01725
10/9/2018/ 20:12:7 |2.28750|0.01125
10/9/2018/ 20:12:8 |2.03437|0.01087
10/9/2018/ 20:12:9 |2.09062|0.01312
10/9/2018/ 20:12:10 |2.01562|0.01050
10/9/2018/ 20:12:11 |1.80937|0.01350
10/9/2018/ 20:12:12 |2.47500|0.01087
10/9/2018/ 20:12:13 |1.90312|0.01125
10/9/2018/ 20:12:14 |2.02500|0.01388
10/9/2018/ 20:12:15 |2.15625|0.01050
10/9/2018/ 20:12:16 |1.81875|0.01388
10/9/2018/ 20:12:17 |2.46562|0.00937
10/9/2018/ 20:12:18 |1.88437|0.01350
10/9/2018/ 20:12:19 |2.44687|0.01050
10/9/2018/ 20:12:20 |1.94063|0.01163
10/9/2018/ 20:12:21 |1.97812|0.01350
10/9/2018/ 20:12:22 |2.25000|0.01087
10/9/2018/ 20:12:23 |1.78125|0.01312
10/9/2018/ 20:12:24 |2.55000|0.00937
10/9/2018/ 20:12:25 |1.75313|0.01425
10/9/2018/ 20:12:26 |1.93125|0.01312
10/9/2018/ 20:12:27 |2.16562|0.00937
10/9/2018/ 20:12:28 |1.74375|0.01463
10/9/2018/ 20:12:29 |2.44687|0.01050
10/9/2018/ 20:12:30 |1.78125|0.01275
10/9/2018/ 20:12:31 |2.31562|0.01087
10/9/2018/ 20:12:32 |1.93125|0.01050
10/9/2018/ 20:12:33 |1.80937|0.01388
10/9/2018/ 20:12:34 |2.35312|0.00937
10/9/2018/ 20:12:35 |1.82812|0.01350
10/9/2018/ 20:12:36 |2.51250|0.01087
10/9/2018/ 20:12:37 |1.88437|0.01125
10/9/2018/ 20:12:38 |1.95000|0.01425
10/9/2018/ 20:12:39 |2.16562|0.00975
10/9/2018/ 20:12:40 |1.80937|0.01163
10/9/2018/ 20:12:41 |2.06250|0.01350
10/9/2018/ 20:12:42 |2.02500|0.01087
10/9/2018/ 20:12:43 |1.76250|0.01725
10/9/2018/ 20:12:44 |2.44687|0.01350
10/9/2018/ 20:12:45 |1.87500|0.01050
10/9/2018/ 20:12:46 |2.14687|0.01163
10/9/2018/ 20:12:47 |2.04375|0.01125
10/9/2018/ 20:12:48 |1.81875|0.01237
10/9/2018/ 20:12:49 |2.52187|0.01050
10/9/2018/ 20:12:50 |1.85625|0.01275
10/9/2018/ 20:12:51 |2.48437|0.01087
10/9/2018/ 20:12:52 |1.89375|0.01087
10/9/2018/ 20:12:53 |1.99687|0.01312
10/9/2018/ 20:12:54 |2.52187|0.00937
10/9/2018/ 20:12:55 |1.90312|0.01425
10/9/2018/ 20:12:56 |2.41875|0.01163
10/9/2018/ 20:12:57 |1.85625|0.01425
10/9/2018/ 20:12:58 |2.07187|0.01312
10/9/2018/ 20:12:59 |2.13750|0.01087
10/9/2018/ 20:13:0 |1.83750|0.01312
10/9/2018/ 20:13:1 |2.34375|0.01087
10/9/2018/ 20:13:2 |1.84688|0.01537
10/9/2018/ 20:13:3 |2.44687|0.01050
10/9/2018/ 20:13:4 |1.81875|0.01350
10/9/2018/ 20:13:5 |2.23125|0.01200
10/9/2018/ 20:13:6 |1.94063|0.01050
10/9/2018/ 20:13:7 |1.91250|0.01463
10/9/2018/ 20:13:8 |2.39062|0.01012
10/9/2018/ 20:13:9 |1.77188|0.01425
10/9/2018/ 20:13:10 |2.18437|0.01200
10/9/2018/ 20:13:11 |1.99687|0.01050
10/9/2018/ 20:13:12 |2.10937|0.01125
10/9/2018/ 20:13:13 |2.35312|0.00937
10/9/2018/ 20:13:14 |1.80000|0.01200
10/9/2018/ 20:13:15 |2.44687|0.01050
10/9/2018/ 20:13:16 |1.81875|0.01388
10/9/2018/ 20:13:17 |2.04375|0.01200
10/9/2018/ 20:13:18 |2.13750|0.01087
10/9/2018/ 20:13:19 |1.89375|0.01388
10/9/2018/ 20:13:20 |2.57812|0.01050
10/9/2018/ 20:13:21 |1.74375|0.01237
10/9/2018/ 20:13:22 |2.02500|0.01350
10/9/2018/ 20:13:23 |2.12812|0.00975
10/9/2018/ 20:13:24 |1.73437|0.01237
10/9/2018/ 20:13:25 |2.36250|0.01087
10/9/2018/ 20:13:26 |1.90312|0.01050
10/9/2018/ 20:13:27 |1.89375|0.01275
10/9/2018/ 20:13:28 |2.28750|0.00900
10/9/2018/ 20:13:29 |1.80000|0.01012
10/9/2018/ 20:13:30 |2.48437|0.01050
10/9/2018/ 20:13:31 |1.80937|0.01463
10/9/2018/ 20:13:32 |2.07187|0.01125
10/9/2018/ 20:13:33 |2.11875|0.00975
10/9/2018/ 20:13:34 |1.99687|0.01537
10/9/2018/ 20:13:35 |2.41875|0.01050
10/9/2018/ 20:13:36 |1.90312|0.01125
10/9/2018/ 20:13:37 |1.93125|0.01350
10/9/2018/ 20:13:38 |2.17500|0.01125
10/9/2018/ 20:13:39 |1.87500|0.01350
10/9/2018/ 20:13:40 |2.40937|0.01050
10/9/2018/ 20:13:41 |1.76250|0.01463
10/9/2018/ 20:13:42 |2.26875|0.01237
10/9/2018/ 20:13:43 |1.82812|0.01200
10/9/2018/ 20:13:44 |2.10937|0.01125
10/9/2018/ 20:13:45 |2.23125|0.00975
10/9/2018/ 20:13:46 |1.80000|0.01388
10/9/2018/ 20:13:47 |2.46562|0.01200
10/9/2018/ 20:13:48 |1.80000|0.01388
10/9/2018/ 20:13:49 |1.92187|0.01087
10/9/2018/ 20:13:50 |1.87500|0.01425
10/9/2018/ 20:13:51 |2.48437|0.01050
10/9/2018/ 20:13:52 |1.72500|0.01425
10/9/2018/ 20:13:53 |2.18437|0.01125
10/9/2018/ 20:13:54 |2.03437|0.01050
10/9/2018/ 20:13:55 |1.97812|0.01350
10/9/2018/ 20:13:56 |2.40937|0.00900
10/9/2018/ 20:13:57 |1.75313|0.01275
10/9/2018/ 20:13:58 |2.48437|0.01087
10/9/2018/ 20:13:59 |1.90312|0.01312
10/9/2018/ 20:14:0 |1.95938|0.01163
10/9/2018/ 20:14:1 |2.00625|0.01087
10/9/2018/ 20:14:2 |1.90312|0.01237
10/9/2018/ 20:14:3 |2.29687|0.01163
10/9/2018/ 20:14:4 |1.94063|0.00862
10/9/2018/ 20:14:5 |2.16562|0.01200
10/9/2018/ 20:14:6 |2.23125|0.00900
10/9/2018/ 20:14:7 |1.81875|0.01087
10/9/2018/ 20:14:8 |2.44687|0.01237
10/9/2018/ 20:14:9 |1.79062|0.01425
10/9/2018/ 20:14:10 |2.12812|0.01237
10/9/2018/ 20:14:11 |2.00625|0.01087
10/9/2018/ 20:14:12 |2.01562|0.01350
10/9/2018/ 20:14:13 |2.42812|0.00937
10/9/2018/ 20:14:14 |1.78125|0.01125
10/9/2018/ 20:14:15 |2.43750|0.00937
10/9/2018/ 20:14:16 |1.88437|0.01087
10/9/2018/ 20:14:17 |1.88437|0.01125
10/9/2018/ 20:14:18 |2.51250|0.01012
10/9/2018/ 20:14:19 |1.80937|0.01200
10/9/2018/ 20:14:20 |2.10000|0.01200
10/9/2018/ 20:14:21 |2.10937|0.01125
10/9/2018/ 20:14:22 |1.95938|0.01388
10/9/2018/ 20:14:23 |2.41875|0.00975
10/9/2018/ 20:14:24 |1.77188|0.01575
10/9/2018/ 20:14:25 |2.37187|0.01087
10/9/2018/ 20:14:26 |1.90312|0.01125
10/9/2018/ 20:14:27 |2.36250|0.01012
10/9/2018/ 20:14:28 |1.98750|0.01125
10/9/2018/ 20:14:29 |1.91250|0.01388
10/9/2018/ 20:14:30 |2.40937|0.01087
10/9/2018/ 20:14:31 |1.84688|0.01087
10/9/2018/ 20:14:32 |2.33437|0.01425
10/9/2018/ 20:14:33 |2.17500|0.01125
10/9/2018/ 20:14:34 |1.92187|0.01688
10/9/2018/ 20:14:35 |2.40000|0.00975
10/9/2018/ 20:14:36 |1.77188|0.01312
10/9/2018/ 20:14:37 |2.41875|0.01050
10/9/2018/ 20:14:38 |1.86563|0.01613
10/9/2018/ 20:14:39 |2.31562|0.01388
10/9/2018/ 20:14:40 |2.18437|0.01163
10/9/2018/ 20:14:41 |1.90312|0.01275
10/9/2018/ 20:14:42 |2.33437|0.00900
10/9/2018/ 20:14:43 |1.71562|0.01425
10/9/2018/ 20:14:44 |2.33437|0.01012
10/9/2018/ 20:14:45 |2.22187|0.00937
10/9/2018/ 20:14:46 |1.81875|0.01425
10/9/2018/ 20:14:47 |2.41875|0.01050
10/9/2018/ 20:14:48 |1.78125|0.01800
10/9/2018/ 20:14:49 |2.25937|0.01087
10/9/2018/ 20:14:50 |2.03437|0.01087
10/9/2018/ 20:14:51 |2.05312|0.01125
10/9/2018/ 20:14:52 |2.41875|0.00900
10/9/2018/ 20:14:53 |1.77188|0.01463
10/9/2018/ 20:14:54 |2.48437|0.00975
10/9/2018/ 20:14:55 |1.86563|0.01050
10/9/2018/ 20:14:56 |2.06250|0.01237
10/9/2018/ 20:14:57 |2.38125|0.00937
10/9/2018/ 20:14:58 |1.78125|0.01575
10/9/2018/ 20:14:59 |2.26875|0.01350
10/9/2018/ 20:15:0 |2.35312|0.00900
10/9/2018/ 20:15:1 |1.84688|0.01200
10/9/2018/ 20:15:2 |2.47500|0.01050
10/9/2018/ 20:15:3 |1.96875|0.01012
10/9/2018/ 20:15:4 |2.17500|0.01312
10/9/2018/ 20:15:5 |2.38125|0.00975
10/9/2018/ 20:15:6 |1.77188|0.01388
10/9/2018/ 20:15:7 |2.40000|0.01125
10/9/2018/ 20:15:8 |1.95000|0.01050
10/9/2018/ 20:15:9 |1.84688|0.01388
10/9/2018/ 20:15:10 |2.23125|0.01050
10/9/2018/ 20:15:11 |1.76250|0.01163
10/9/2018/ 20:15:12 |2.48437|0.01087
10/9/2018/ 20:15:13 |2.19375|0.01200
10/9/2018/ 20:15:14 |1.93125|0.01388
10/9/2018/ 20:15:15 |2.48437|0.00975
10/9/2018/ 20:15:16 |1.73437|0.01575
10/9/2018/ 20:15:17 |2.40000|0.01125
10/9/2018/ 20:15:18 |1.94063|0.01125
10/9/2018/ 20:15:19 |1.93125|0.01388
10/9/2018/ 20:15:20 |2.14687|0.01087
10/9/2018/ 20:15:21 |1.89375|0.01050
10/9/2018/ 20:15:22 |2.35312|0.00975
10/9/2018/ 20:15:23 |1.79062|0.01388
10/9/2018/ 20:15:24 |2.41875|0.01500
10/9/2018/ 20:15:25 |1.89375|0.00937
10/9/2018/ 20:15:26 |2.37187|0.01050
10/9/2018/ 20:15:27 |2.43750|0.01012
10/9/2018/ 20:15:28 |1.77188|0.01312
10/9/2018/ 20:15:29 |2.25000|0.01125
10/9/2018/ 20:15:30 |1.98750|0.01087
10/9/2018/ 20:15:31 |2.08125|0.01125
10/9/2018/ 20:15:32 |2.30625|0.00937
10/9/2018/ 20:15:33 |1.75313|0.01425
10/9/2018/ 20:15:34 |2.39062|0.01087
10/9/2018/ 20:15:35 |1.97812|0.01050
10/9/2018/ 20:15:36 |2.05312|0.01312
10/9/2018/ 20:15:37 |2.35312|0.00937
10/9/2018/ 20:15:38 |1.77188|0.01425
10/9/2018/ 20:15:39 |2.39062|0.01050
10/9/2018/ 20:15:40 |1.78125|0.01388
10/9/2018/ 20:15:41 |2.43750|0.00975
10/9/2018/ 20:15:42 |1.70625|0.01312
10/9/2018/ 20:15:43 |2.17500|0.01575
10/9/2018/ 20:15:44 |2.06250|0.01050
10/9/2018/ 20:15:45 |1.81875|0.01350
10/9/2018/ 20:15:46 |2.37187|0.01012
10/9/2018/ 20:15:47 |1.80000|0.01388
10/9/2018/ 20:15:48 |2.14687|0.01237
10/9/2018/ 20:15:49 |1.89375|0.01050
10/9/2018/ 20:15:50 |1.80937|0.01425
10/9/2018/ 20:15:51 |2.35312|0.00975
10/9/2018/ 20:15:52 |1.85625|0.01087
10/9/2018/ 20:15:53 |2.15625|0.01200
10/9/2018/ 20:15:54 |2.45625|0.00937
10/9/2018/ 20:15:55 |1.90312|0.01575
10/9/2018/ 20:15:56 |2.33437|0.01125
10/9/2018/ 20:15:57 |1.74375|0.01050
10/9/2018/ 20:15:58 |1.80937|0.01388
10/9/2018/ 20:15:59 |2.40000|0.00900
10/9/2018/ 20:16:0 |1.85625|0.01350
10/9/2018/ 20:16:1 |2.36250|0.01575
10/9/2018/ 20:16:2 |2.14687|0.01125
10/9/2018/ 20:16:3 |1.82812|0.01200
10/9/2018/ 20:16:4 |2.32500|0.00862
10/9/2018/ 20:16:5 |1.78125|0.01200
10/9/2018/ 20:16:6 |2.47500|0.01050
10/9/2018/ 20:16:7 |1.92187|0.01012
10/9/2018/ 20:16:8 |1.77188|0.01425
10/9/2018/ 20:16:9 |2.42812|0.00937
10/9/2018/ 20:16:10 |1.90312|0.01425
10/9/2018/ 20:16:11 |2.41875|0.01050
10/9/2018/ 20:16:12 |2.12812|0.01087
10/9/2018/ 20:16:13 |1.95000|0.01312
10/9/2018/ 20:16:14 |2.10000|0.01087
10/9/2018/ 20:16:15 |1.80000|0.01200
10/9/2018/ 20:16:16 |2.40000|0.01012
10/9/2018/ 20:16:17 |1.93125|0.01125
10/9/2018/ 20:16:18 |2.37187|0.01012
10/9/2018/ 20:16:19 |1.90312|0.00975
10/9/2018/ 20:16:20 |1.86563|0.01237
10/9/2018/ 20:16:21 |2.30625|0.00900
10/9/2018/ 20:16:22 |2.01562|0.01087
10/9/2018/ 20:16:23 |2.05312|0.01200
10/9/2018/ 20:16:24 |2.10000|0.01050
10/9/2018/ 20:16:25 |1.75313|0.01275
10/9/2018/ 20:16:26 |2.25937|0.01012
10/9/2018/ 20:16:27 |1.95938|0.01050
10/9/2018/ 20:16:28 |2.17500|0.01200
10/9/2018/ 20:16:29 |2.37187|0.00937
10/9/2018/ 20:16:30 |1.73437|0.01388
10/9/2018/ 20:16:31 |2.38125|0.00937
10/9/2018/ 20:16:32 |1.87500|0.01350
10/9/2018/ 20:16:33 |2.39062|0.00862
10/9/2018/ 20:16:34 |2.21250|0.01125
10/9/2018/ 20:16:35 |1.88437|0.01087
10/9/2018/ 20:16:36 |2.47500|0.01050
10/9/2018/ 20:16:37 |1.79062|0.01050
10/9/2018/ 20:16:38 |2.05312|0.01350
10/9/2018/ 20:16:39 |2.46562|0.00900
10/9/2018/ 20:16:40 |1.79062|0.01425
10/9/2018/ 20:16:41 |2.47500|0.00975
10/9/2018/ 20:16:42 |1.86563|0.01425
10/9/2018/ 20:16:43 |2.39062|0.01163
10/9/2018/ 20:16:44 |2.18437|0.01087
10/9/2018/ 20:16:45 |1.92187|0.01388
10/9/2018/ 20:16:46 |2.18437|0.01125
10/9/2018/ 20:16:47 |1.77188|0.01425
10/9/2018/ 20:16:48 |2.42812|0.00975
10/9/2018/ 20:16:49 |1.91250|0.00975
10/9/2018/ 20:16:50 |1.82812|0.01350
10/9/2018/ 20:16:51 |2.35312|0.00937
10/9/2018/ 20:16:52 |1.76250|0.01463
10/9/2018/ 20:16:53 |2.42812|0.01087
10/9/2018/ 20:16:54 |1.97812|0.01087
10/9/2018/ 20:16:55 |2.08125|0.01237
10/9/2018/ 20:16:56 |1.99687|0.01087
10/9/2018/ 20:16:57 |1.82812|0.01425
10/9/2018/ 20:16:58 |2.38125|0.00975
10/9/2018/ 20:16:59 |1.80937|0.01575
10/9/2018/ 20:17:0 |2.47500|0.01087
10/9/2018/ 20:17:1 |2.09062|0.01012
10/9/2018/ 20:17:2 |1.99687|0.01350
10/9/2018/ 20:17:3 |2.11875|0.01087
10/9/2018/ 20:17:4 |1.89375|0.01050
10/9/2018/ 20:17:5 |2.29687|0.01050
10/9/2018/ 20:17:6 |1.95938|0.01012
10/9/2018/ 20:17:7 |1.84688|0.01388
10/9/2018/ 20:17:8 |2.38125|0.00937
10/9/2018/ 20:17:9 |1.76250|0.01463
10/9/2018/ 20:17:10 |2.40937|0.01087
10/9/2018/ 20:17:11 |1.97812|0.01012
10/9/2018/ 20:17:12 |2.03437|0.01275
10/9/2018/ 20:17:13 |2.09062|0.01125
10/9/2018/ 20:17:14 |1.77188|0.01388
10/9/2018/ 20:17:15 |2.43750|0.00975
10/9/2018/ 20:17:16 |1.93125|0.01012
10/9/2018/ 20:17:17 |2.27812|0.01087
10/9/2018/ 20:17:18 |2.31562|0.00900
10/9/2018/ 20:17:19 |1.76250|0.01312
10/9/2018/ 20:17:20 |2.40000|0.01087
10/9/2018/ 20:17:21 |1.93125|0.01125
10/9/2018/ 20:17:22 |2.12812|0.01275
10/9/2018/ 20:17:23 |2.01562|0.01087
10/9/2018/ 20:17:24 |1.80000|0.01237
10/9/2018/ 20:17:25 |2.37187|0.00937
10/9/2018/ 20:17:26 |1.79062|0.01087
10/9/2018/ 20:17:27 |2.42812|0.01388
10/9/2018/ 20:17:28 |1.82812|0.01425
10/9/2018/ 20:17:29 |2.09062|0.01163
10/9/2018/ 20:17:30 |2.10937|0.01050
10/9/2018/ 20:17:31 |1.79062|0.01425
10/9/2018/ 20:17:32 |1.87500|0.01012
10/9/2018/ 20:17:33 |2.07187|0.01275
10/9/2018/ 20:17:34 |2.31562|0.01725
10/9/2018/ 20:17:35 |1.76250|0.01537
10/9/2018/ 20:17:36 |2.35312|0.01050
10/9/2018/ 20:17:37 |2.02500|0.01050
10/9/2018/ 20:17:38 |1.93125|0.00975
10/9/2018/ 20:17:39 |1.81875|0.01275
10/9/2018/ 20:17:40 |2.44687|0.00975
10/9/2018/ 20:17:41 |1.83750|0.01388
10/9/2018/ 20:17:42 |1.91250|0.01388
10/9/2018/ 20:17:43 |2.43750|0.00975
10/9/2018/ 20:17:44 |1.92187|0.01087
10/9/2018/ 20:17:45 |2.06250|0.01237
10/9/2018/ 20:17:46 |2.30625|0.01087
10/9/2018/ 20:17:47 |1.91250|0.01050
10/9/2018/ 20:17:48 |2.09062|0.01312
10/9/2018/ 20:17:49 |2.10937|0.01087
10/9/2018/ 20:17:50 |1.78125|0.01463
10/9/2018/ 20:17:51 |2.41875|0.01012
10/9/2018/ 20:17:52 |1.80000|0.01087
10/9/2018/ 20:17:53 |2.27812|0.01087
10/9/2018/ 20:17:54 |1.98750|0.01050
10/9/2018/ 20:17:55 |1.86563|0.01237
10/9/2018/ 20:17:56 |2.28750|0.00900
10/9/2018/ 20:17:57 |1.81875|0.01275
10/9/2018/ 20:17:58 |2.25937|0.01125
10/9/2018/ 20:17:59 |2.11875|0.01087
10/9/2018/ 20:18:0 |1.82812|0.01425
10/9/2018/ 20:18:1 |2.41875|0.01012
10/9/2018/ 20:18:2 |1.89375|0.01725
10/9/2018/ 20:18:3 |2.31562|0.01087
10/9/2018/ 20:18:4 |2.22187|0.01275
10/9/2018/ 20:18:5 |1.88437|0.01350
10/9/2018/ 20:18:6 |2.38125|0.00937
10/9/2018/ 20:18:7 |1.78125|0.01463
10/9/2018/ 20:18:8 |2.40937|0.01087
10/9/2018/ 20:18:9 |2.11875|0.01087
10/9/2018/ 20:18:10 |1.95000|0.01388
10/9/2018/ 20:18:11 |2.18437|0.01163
10/9/2018/ 20:18:12 |1.77188|0.01425
10/9/2018/ 20:18:13 |2.46562|0.01050
10/9/2018/ 20:18:14 |1.91250|0.01163
10/9/2018/ 20:18:15 |2.37187|0.00975
10/9/2018/ 20:18:16 |2.10000|0.01125
10/9/2018/ 20:18:17 |1.89375|0.01350
10/9/2018/ 20:18:18 |2.12812|0.01163
10/9/2018/ 20:18:19 |1.75313|0.01425
10/9/2018/ 20:18:20 |2.40000|0.01012
10/9/2018/ 20:18:21 |1.95000|0.01087
10/9/2018/ 20:18:22 |2.30625|0.01463
10/9/2018/ 20:18:23 |1.90312|0.01125
10/9/2018/ 20:18:24 |1.90312|0.01425
10/9/2018/ 20:18:25 |2.25000|0.01163
10/9/2018/ 20:18:26 |1.71562|0.01125
10/9/2018/ 20:18:27 |2.21250|0.01163
